transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score,alert_priority
TXN32F68B310230,2026-07-08T02:45:48.006126,CUST008873,DEV00018316,MER004679,Charity,UPI,866.4,Mumbai,Maharashtra,State Bank of India,SUCCESS,0,NONE,18,LOW
TXN180DFD8A4976,2026-07-08T02:45:48.008460,CUST007982,DEV00016486,MER003028,Streaming,ATM,1479.28,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,14,LOW
TXNE06E93B137CA,2026-07-08T02:45:48.011010,CUST002078,DEV00004203,MER002044,Food Delivery,CARD,2123.42,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,15,LOW
TXN643B6BFE298C,2026-07-08T02:45:48.013518,CUST005219,DEV00010784,MER004398,Streaming,ATM,2082.01,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,5,LOW
TXN1325727A8D59,2026-07-08T02:45:48.015868,CUST001769,DEV00003570,MER001326,Food Delivery,CARD,1385.57,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,25,LOW
TXNAB9B2D826948,2026-07-08T02:45:48.018417,CUST003104,DEV00006379,MER003294,Electronics,NET_BANKING,7855.31,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,19,LOW
TXN84CDBFB2D74A,2026-07-08T02:45:48.020744,CUST008462,DEV00017437,MER004422,Luxury,ATM,111.28,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,9,LOW
TXN3D8CA873C293,2026-07-08T02:45:48.023082,CUST004636,DEV00009577,MER000288,Grocery,ATM,2722.73,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,14,LOW
TXN781FA9602BF8,2026-07-08T02:45:48.025631,CUST005447,DEV00011260,MER000009,Entertainment,CARD,2846.41,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,9,LOW
TXN6936A96C9653,2026-07-08T02:45:48.028097,CUST003042,DEV00006251,MER001860,Streaming,ATM,518.45,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,1,NEW_DEVICE,83,MEDIUM
TXN473DB05BA91E,2026-07-08T02:45:48.031192,CUST005932,DEV00012282,MER004508,Fuel,NET_BANKING,3258.09,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,13,LOW
TXNF1AF356B707C,2026-07-08T02:45:48.033558,CUST000767,DEV00001548,MER002969,Charity,CARD,3210.23,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,19,LOW
TXN9E9E1FBBCC3C,2026-07-08T02:45:48.035875,CUST005742,DEV00011875,MER000691,Streaming,CARD,948.46,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,16,LOW
TXN3DF03C5CB734,2026-07-08T02:45:48.038421,CUST003872,DEV00007998,MER004881,Crypto,CARD,746.16,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,19,LOW
TXNF56ADA4E085C,2026-07-08T02:45:48.040747,CUST002625,DEV00005362,MER002047,Hotels,NET_BANKING,709.12,Chennai,Tamil Nadu,Axis Bank,SUCCESS,0,NONE,6,LOW
TXNE9338E6A961A,2026-07-08T02:45:48.043292,CUST006483,DEV00013403,MER001742,E-Commerce,UPI,2162.9,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,9,LOW
TXNAC9EAAC97DD7,2026-07-08T02:45:48.048380,CUST000634,DEV00001277,MER001473,App Store,CARD,4778.56,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,8,LOW
TXN6418B911C1C5,2026-07-08T02:45:48.051001,CUST006146,DEV00012697,MER000868,International,UPI,7920.78,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,6,LOW
TXN6AE313CC1479,2026-07-08T02:45:48.053581,CUST005044,DEV00010439,MER000594,Fuel,CARD,1129.14,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,17,LOW
TXN78F1AAD17D48,2026-07-08T02:45:48.056121,CUST004935,DEV00010227,MER001220,Charity,CARD,1072.67,Vijayawada,Andhra Pradesh,Canara Bank,SUCCESS,0,NONE,18,LOW
TXN30C323389D7E,2026-07-08T02:45:48.058462,CUST006664,DEV00013779,MER002439,Fuel,CARD,1941.55,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,14,LOW
TXNA92EBF4E3547,2026-07-08T02:45:48.061581,CUST000367,DEV00000744,MER000074,Ride Sharing,UPI,2549.22,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,21,LOW
TXNF898C8F4C36C,2026-07-08T02:45:48.064048,CUST009181,DEV00018971,MER000686,Travel,UPI,2472.32,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,6,LOW
TXN9AF9928E75C0,2026-07-08T02:45:48.066419,CUST001990,DEV00004019,MER003766,International,UPI,2773.47,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,20,LOW
TXN94A0696F38F0,2026-07-08T02:45:48.068971,CUST008404,DEV00017336,MER000961,Luxury,CARD,818.24,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,15,LOW
TXN180E622C7293,2026-07-08T02:45:48.071557,CUST008987,DEV00018558,MER001299,Hotels,ATM,1683.08,Thiruvananthapuram,Kerala,Axis Bank,SUCCESS,0,NONE,21,LOW
TXNFF0B7D367A1F,2026-07-08T02:45:48.074134,CUST000816,DEV00001639,MER003959,Fuel,ATM,4184.92,Chennai,Tamil Nadu,Axis Bank,SUCCESS,0,NONE,8,LOW
TXN1502B063AC8A,2026-07-08T02:45:48.076867,CUST002425,DEV00004944,MER000373,Ride Sharing,CARD,11340.97,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,22,LOW
TXN250C1C24601B,2026-07-08T02:45:48.079421,CUST000352,DEV00000718,MER000796,Travel,ATM,10668.34,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,5,LOW
TXNF6E5683407FF,2026-07-08T02:45:48.081998,CUST000097,DEV00000195,MER001497,Streaming,UPI,1998.93,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,25,LOW
TXN85B7B1EF13A0,2026-07-08T02:45:48.084347,CUST004905,DEV00010160,MER002464,Supermarket,CARD,988.86,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,5,LOW
TXNA69600C3CF98,2026-07-08T02:45:48.086655,CUST002815,DEV00005757,MER004922,Crypto,NET_BANKING,1789.05,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,15,LOW
TXN6E88D355ED24,2026-07-08T02:45:48.088992,CUST003676,DEV00007588,MER003456,Charity,NET_BANKING,1247.94,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,19,LOW
TXN2CAA59453D37,2026-07-08T02:45:48.091562,CUST005235,DEV00010819,MER001424,Telecom,NET_BANKING,7781.55,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,15,LOW
TXN87EC9E3346AE,2026-07-08T02:45:48.094244,CUST003190,DEV00006551,MER003802,Pharmacy,NET_BANKING,8822.58,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,6,LOW
TXN78BAC985344E,2026-07-08T02:45:48.096597,CUST005761,DEV00011912,MER004957,Travel,ATM,643.68,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,23,LOW
TXN8DFD467F1A7E,2026-07-08T02:45:48.099148,CUST006998,DEV00014480,MER002989,Telecom,UPI,18967.88,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,19,LOW
TXN3E0864ED0048,2026-07-08T02:45:48.101699,CUST002899,DEV00005944,MER003050,Charity,UPI,1326.26,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,18,LOW
TXN829B7C3E7873,2026-07-08T02:45:48.104254,CUST009393,DEV00019411,MER003133,E-Commerce,ATM,2810.98,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,6,LOW
TXN2C1A6CE75C1A,2026-07-08T02:45:48.106776,CUST009156,DEV00018918,MER000338,Electronics,CARD,5137.07,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,22,LOW
TXN20FBD6813197,2026-07-08T02:45:48.109466,CUST000358,DEV00000728,MER004246,Gaming,ATM,2424.08,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,23,LOW
TXN022E37879646,2026-07-08T02:45:48.111816,CUST002956,DEV00006068,MER000345,Telecom,CARD,5927.15,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,9,LOW
TXN7F194EC41E64,2026-07-08T02:45:48.114164,CUST009682,DEV00020007,MER002688,Ride Sharing,UPI,3114.26,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,17,LOW
TXN5CB1987FCA3D,2026-07-08T02:45:48.116727,CUST008507,DEV00017529,MER004621,Streaming,CARD,945.82,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,19,LOW
TXND4A855C57874,2026-07-08T02:45:48.119049,CUST008159,DEV00016844,MER004451,Travel,CARD,1656.63,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,25,LOW
TXN2E78E66A4040,2026-07-08T02:45:48.121601,CUST009637,DEV00019916,MER001603,Grocery,CARD,26983.01,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,9,LOW
TXN47B5B64D3B35,2026-07-08T02:45:48.124254,CUST008844,DEV00018257,MER001104,Charity,CARD,7970.25,Thiruvananthapuram,Kerala,Canara Bank,SUCCESS,0,NONE,11,LOW
TXN3E5C6B897DFC,2026-07-08T02:45:48.126838,CUST007796,DEV00016122,MER002921,App Store,UPI,375.8,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,17,LOW
TXN7666A2360DD1,2026-07-08T02:45:48.129157,CUST008088,DEV00016704,MER003868,Ride Sharing,CARD,1242.29,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,12,LOW
TXNAEC8CC2F9EE7,2026-07-08T02:45:48.131484,CUST003096,DEV00006367,MER004223,Travel,CARD,578.59,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,84,MEDIUM
TXN258B96E8E0E2,2026-07-08T02:45:48.134046,CUST008308,DEV00017154,MER003151,Electronics,CARD,5558.9,Mumbai,Maharashtra,ICICI Bank,SUCCESS,1,NEW_DEVICE,82,MEDIUM
TXN719AEA94449D,2026-07-08T02:45:48.136383,CUST003077,DEV00006326,MER004667,Entertainment,ATM,762.83,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,23,LOW
TXND7118F319FB8,2026-07-08T02:45:48.138938,CUST005811,DEV00012028,MER000727,App Store,UPI,2673.46,Bhubaneswar,Odisha,Canara Bank,SUCCESS,0,NONE,9,LOW
TXNBEE4D728AA7F,2026-07-08T02:45:48.141859,CUST000536,DEV00001074,MER003573,Luxury,CARD,9772.01,Thiruvananthapuram,Kerala,Axis Bank,SUCCESS,0,NONE,23,LOW
TXNA6B62DA8B3D4,2026-07-08T02:45:48.144170,CUST001607,DEV00003245,MER001555,Electronics,CARD,4033.21,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,11,LOW
TXNDBC120F01EE5,2026-07-08T02:45:48.146510,CUST003682,DEV00007601,MER004707,Hotels,CARD,1644.66,Kochi,Kerala,ICICI Bank,SUCCESS,1,VELOCITY,89,HIGH
TXN93961496DC94,2026-07-08T02:45:48.149085,CUST003069,DEV00006312,MER001456,Fuel,NET_BANKING,9411.72,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,6,LOW
TXN3F9B0677558C,2026-07-08T02:45:48.151416,CUST002442,DEV00004974,MER001494,Ride Sharing,CARD,1956.21,Thiruvananthapuram,Kerala,Indian Bank,SUCCESS,0,NONE,20,LOW
TXN8D2D755060A8,2026-07-08T02:45:48.153954,CUST006433,DEV00013291,MER002885,Telecom,CARD,1235.34,Hyderabad,Telangana,Indian Bank,SUCCESS,0,NONE,12,LOW
TXN8D7C6A083859,2026-07-08T02:45:48.157707,CUST008899,DEV00018372,MER001359,Ride Sharing,NET_BANKING,2686.7,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,10,LOW
TXNE6A5E632D695,2026-07-08T02:45:48.160556,CUST007596,DEV00015699,MER003140,Pharmacy,UPI,1345.08,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,20,LOW
TXN499CC438307B,2026-07-08T02:45:48.163153,CUST007643,DEV00015803,MER002577,App Store,ATM,4259.09,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,19,LOW
TXN1DCDD807ADE7,2026-07-08T02:45:48.165592,CUST006067,DEV00012544,MER000418,E-Commerce,ATM,712.3,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,15,LOW
TXN7CA34DF6902E,2026-07-08T02:45:48.168198,CUST003306,DEV00006809,MER000949,Charity,ATM,17332.41,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,16,LOW
TXNC19AE5CD86DA,2026-07-08T02:45:48.170767,CUST003586,DEV00007399,MER004437,Pharmacy,UPI,1649.65,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,13,LOW
TXN492A61FAF03B,2026-07-08T02:45:48.173359,CUST007727,DEV00015975,MER004985,Luxury,NET_BANKING,2751.36,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,22,LOW
TXNC1F1E6AB912D,2026-07-08T02:45:48.175956,CUST006974,DEV00014431,MER003821,Food Delivery,ATM,4862.79,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,15,LOW
TXN27AF0C0B1C6B,2026-07-08T02:45:48.178281,CUST001950,DEV00003944,MER003870,Electronics,UPI,2222.77,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,15,LOW
TXNC9D54B63E347,2026-07-08T02:45:48.180987,CUST000264,DEV00000544,MER003021,Charity,ATM,8368.33,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,23,LOW
TXN14E23A5E25C2,2026-07-08T02:45:48.183335,CUST007001,DEV00014485,MER000925,Travel,ATM,1378.99,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,13,LOW
TXN5045A5E39159,2026-07-08T02:45:48.185639,CUST005208,DEV00010759,MER002764,E-Commerce,CARD,1710.59,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,12,LOW
TXN8CE54184AB23,2026-07-08T02:45:48.187981,CUST000207,DEV00000419,MER001753,Telecom,CARD,3971.92,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,5,LOW
TXNCEEDA0821B96,2026-07-08T02:45:48.190522,CUST003019,DEV00006204,MER001599,Ride Sharing,CARD,558.46,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,13,LOW
TXN26775535E626,2026-07-08T02:45:48.192838,CUST001959,DEV00003961,MER002555,Fuel,ATM,1362.37,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,21,LOW
TXNF6F49A92B55E,2026-07-08T02:45:48.195136,CUST000334,DEV00000686,MER001643,Crypto,ATM,2546.96,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,17,LOW
TXN35C4D37AE30E,2026-07-08T02:45:48.197847,CUST006506,DEV00013456,MER003844,Streaming,CARD,12762.23,Bhubaneswar,Odisha,Canara Bank,SUCCESS,0,NONE,23,LOW
TXN96A6C2238833,2026-07-08T02:45:48.200376,CUST004677,DEV00009660,MER003855,Crypto,NET_BANKING,2060.47,Bhopal,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,13,LOW
TXNA18413C6D4C4,2026-07-08T02:45:48.202914,CUST009832,DEV00020331,MER000699,Luxury,CARD,7110.22,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,9,LOW
TXN0D4BE6BCC87B,2026-07-08T02:45:48.205461,CUST001067,DEV00002155,MER002954,Travel,UPI,9446.14,Indore,Madhya Pradesh,Indian Bank,SUCCESS,0,NONE,12,LOW
TXN642E11CBF38B,2026-07-08T02:45:48.207981,CUST001013,DEV00002046,MER003463,Streaming,UPI,3907.77,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,12,LOW
TXNBF4AE8E3B7DA,2026-07-08T02:45:48.210530,CUST007489,DEV00015494,MER000988,Ride Sharing,NET_BANKING,5543.17,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,9,LOW
TXNCC7891CA385C,2026-07-08T02:45:48.213163,CUST002733,DEV00005591,MER000327,Fuel,UPI,4140.77,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,22,LOW
TXN598190DE5F4E,2026-07-08T02:45:48.215730,CUST004620,DEV00009545,MER001115,Gaming,CARD,9445.2,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,18,LOW
TXN31FD5A56B6E6,2026-07-08T02:45:48.218045,CUST001960,DEV00003962,MER001619,Charity,UPI,1509.1,Hyderabad,Telangana,Indian Bank,SUCCESS,0,NONE,18,LOW
TXNB38617567B50,2026-07-08T02:45:48.220353,CUST008104,DEV00016732,MER003189,Fuel,ATM,2012.03,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,14,LOW
TXN96DE464E1D24,2026-07-08T02:45:48.222907,CUST009273,DEV00019167,MER000172,Telecom,ATM,1443.08,Warangal,Telangana,ICICI Bank,SUCCESS,0,NONE,10,LOW
TXN89AFBE4C475F,2026-07-08T02:45:48.225456,CUST006776,DEV00014016,MER001453,Fuel,ATM,4324.34,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,7,LOW
TXN5D0FF966C7C0,2026-07-08T02:45:48.229030,CUST007388,DEV00015295,MER004598,Food Delivery,CARD,11852.45,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,6,LOW
TXNB824D3D685CD,2026-07-08T02:45:48.234797,CUST002778,DEV00005685,MER001517,Grocery,NET_BANKING,1004.19,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,18,LOW
TXNBB56BBAA24AF,2026-07-08T02:45:48.238471,CUST009962,DEV00020616,MER000969,Hotels,NET_BANKING,3671.56,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,20,LOW
TXN59FEE08F9B73,2026-07-08T02:45:48.241058,CUST009690,DEV00020022,MER001451,Airlines,ATM,1005.18,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,15,LOW
TXN0D600EE18828,2026-07-08T02:45:48.243441,CUST003434,DEV00007087,MER001490,Electronics,UPI,2713.09,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,8,LOW
TXNEF9B4900B4AC,2026-07-08T02:45:48.246011,CUST009484,DEV00019594,MER003311,Telecom,NET_BANKING,601.6,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,20,LOW
TXN0168C98CCDBE,2026-07-08T02:45:48.248574,CUST003023,DEV00006212,MER001464,Grocery,CARD,2817.38,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,20,LOW
TXN88CB5E6A4B66,2026-07-08T02:45:48.250919,CUST007527,DEV00015568,MER002113,E-Commerce,UPI,4484.59,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,17,LOW
TXN9DC242DFBA9C,2026-07-08T02:45:48.253492,CUST009522,DEV00019665,MER000327,Fuel,NET_BANKING,2573.88,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,17,LOW
TXNA309689FA02C,2026-07-08T02:45:48.256023,CUST006718,DEV00013884,MER001117,International,UPI,12179.06,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,12,LOW
TXN8795DCD78174,2026-07-08T02:45:48.258356,CUST006799,DEV00014063,MER001382,Entertainment,CARD,2264.98,Warangal,Telangana,ICICI Bank,SUCCESS,0,NONE,24,LOW
TXN3A8C2412E8F8,2026-07-08T02:45:48.261094,CUST002821,DEV00005766,MER001484,E-Commerce,UPI,716.09,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,15,LOW
TXNFFB95192D04C,2026-07-08T02:45:48.263446,CUST009937,DEV00020566,MER000573,International,CARD,906.82,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,15,LOW
TXN22644FD4AB9D,2026-07-08T02:45:48.265979,CUST003248,DEV00006669,MER000993,Streaming,CARD,1578.4,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,7,LOW
TXN74A3B9D69D7D,2026-07-08T02:45:48.268304,CUST000955,DEV00001924,MER000009,Entertainment,NET_BANKING,4491.56,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,7,LOW
TXN0068FD797B5F,2026-07-08T02:45:48.270847,CUST004853,DEV00010044,MER004824,Fuel,UPI,9903.15,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,5,LOW
TXN73712F806822,2026-07-08T02:45:48.273373,CUST009355,DEV00019338,MER001867,Ride Sharing,ATM,4590.18,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,18,LOW
TXN449F3D79DC25,2026-07-08T02:45:48.276129,CUST008469,DEV00017448,MER004502,Pharmacy,CARD,4238.3,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,7,LOW
TXN7E611473C2F3,2026-07-08T02:45:48.278711,CUST008535,DEV00017591,MER002577,App Store,CARD,2343.49,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,25,LOW
TXN5014A4BAE607,2026-07-08T02:45:48.281049,CUST001314,DEV00002675,MER003809,Telecom,ATM,1229.0,Kolkata,West Bengal,State Bank of India,FAILED,0,NONE,6,LOW
TXN9C025E257CAF,2026-07-08T02:45:48.283619,CUST003488,DEV00007190,MER002412,Entertainment,UPI,4188.83,Warangal,Telangana,ICICI Bank,SUCCESS,1,VELOCITY,90,HIGH
TXNA6C76F6DDE57,2026-07-08T02:45:48.285963,CUST006023,DEV00012460,MER000530,Luxury,ATM,1481.68,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,1,HIGH_RISK_MERCHANT,84,MEDIUM
TXN9583A5AC6035,2026-07-08T02:45:48.288283,CUST009638,DEV00019919,MER004142,Luxury,UPI,1747.98,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,16,LOW
TXN2F90A32CA8E7,2026-07-08T02:45:48.290840,CUST009365,DEV00019356,MER002193,Fuel,UPI,3562.28,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,16,LOW
TXN579D8E650B25,2026-07-08T02:45:48.295927,CUST000641,DEV00001290,MER000154,Airlines,CARD,3962.45,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,7,LOW
TXN42436C93ADED,2026-07-08T02:45:48.300451,CUST005108,DEV00010564,MER003251,Telecom,CARD,5504.04,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,84,MEDIUM
TXN0455C601F8EC,2026-07-08T02:45:48.303001,CUST008216,DEV00016948,MER000996,Gaming,ATM,2345.35,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,6,LOW
TXNCC8A62134EC7,2026-07-08T02:45:48.305576,CUST006638,DEV00013729,MER004734,Entertainment,CARD,7825.17,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,7,LOW
TXN04173C773EA1,2026-07-08T02:45:48.308222,CUST008473,DEV00017456,MER004748,Electronics,UPI,5451.46,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,24,LOW
TXNB0C6EF2BFAC9,2026-07-08T02:45:48.310777,CUST009134,DEV00018873,MER003759,Electronics,ATM,857.31,Warangal,Telangana,ICICI Bank,SUCCESS,1,VELOCITY,91,HIGH
TXN8D50811B437F,2026-07-08T02:45:48.313337,CUST008395,DEV00017314,MER002176,Ride Sharing,CARD,4639.41,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,17,LOW
TXN58A77CAE3BA4,2026-07-08T02:45:48.315899,CUST002870,DEV00005880,MER001401,Food Delivery,UPI,2721.2,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,20,LOW
TXNEFEB0B65248B,2026-07-08T02:45:48.318457,CUST002137,DEV00004323,MER000479,Luxury,UPI,1491.01,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,23,LOW
TXNA282C044B549,2026-07-08T02:45:48.321006,CUST007126,DEV00014754,MER003549,App Store,NET_BANKING,3460.58,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,21,LOW
TXN0DEE165FF1BE,2026-07-08T02:45:48.323687,CUST009793,DEV00020251,MER000275,Streaming,ATM,2920.96,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,24,LOW
TXN52A4D11082AE,2026-07-08T02:45:48.326011,CUST004318,DEV00008918,MER003322,Streaming,CARD,4882.76,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,7,LOW
TXND85A3AD6F354,2026-07-08T02:45:48.328582,CUST003382,DEV00006968,MER003900,Electronics,CARD,31189.9,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,13,LOW
TXN9A84AC7E3539,2026-07-08T02:45:48.331160,CUST009708,DEV00020060,MER001162,International,CARD,9774.75,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,21,LOW
TXN1BD9D474B7A2,2026-07-08T02:45:48.333529,CUST007730,DEV00015980,MER001306,Telecom,NET_BANKING,2381.6,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,24,LOW
TXN785E99952AEB,2026-07-08T02:45:48.336068,CUST002689,DEV00005498,MER003473,Pharmacy,UPI,919.41,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,14,LOW
TXN4E845D94FC8F,2026-07-08T02:45:48.338863,CUST003255,DEV00006687,MER001196,E-Commerce,ATM,1941.68,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,85,HIGH
TXND490A62E61B3,2026-07-08T02:45:48.341334,CUST009127,DEV00018861,MER004363,Airlines,NET_BANKING,5857.72,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,20,LOW
TXNC36DDBCF4340,2026-07-08T02:45:48.343930,CUST008805,DEV00018177,MER001271,Fuel,UPI,3711.63,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,16,LOW
TXNBC436DF16A02,2026-07-08T02:45:48.346494,CUST008464,DEV00017439,MER000929,Travel,NET_BANKING,4475.43,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,14,LOW
TXNA9D70437C63E,2026-07-08T02:45:48.349018,CUST008667,DEV00017877,MER000325,Supermarket,UPI,4732.96,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,17,LOW
TXN0BF766483D07,2026-07-08T02:45:48.351571,CUST007652,DEV00015824,MER001268,Charity,ATM,687.77,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,12,LOW
TXN35AFBBB7ECF4,2026-07-08T02:45:48.354174,CUST000948,DEV00001910,MER004154,E-Commerce,CARD,1621.32,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,14,LOW
TXNB5E949DC402F,2026-07-08T02:45:48.359485,CUST007134,DEV00014771,MER004737,Telecom,UPI,4073.23,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,11,LOW
TXNDD9927D6AA39,2026-07-08T02:45:48.362214,CUST006081,DEV00012566,MER002254,Fuel,NET_BANKING,1567.46,Coimbatore,Tamil Nadu,State Bank of India,FAILED,0,NONE,9,LOW
