transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score
TXN43E916E2CEBB,2026-07-08T05:16:14.546183,CUST008916,DEV00018410,MER001137,Travel,UPI,2091.71,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,23
TXN601C41857F83,2026-07-08T05:16:15.560995,CUST009344,DEV00019314,MER000190,Hotels,ATM,2963.73,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,19
TXNBBC5AEB23C79,2026-07-08T05:16:16.577119,CUST002839,DEV00005808,MER002998,Entertainment,CARD,12777.48,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,17
TXNBD58973D77F0,2026-07-08T05:16:17.592114,CUST007651,DEV00015823,MER001876,Ride Sharing,UPI,2310.18,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,11
TXN82E400A0F18F,2026-07-08T05:16:18.608704,CUST006840,DEV00014143,MER002857,Crypto,ATM,2954.66,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,10
TXN34D9BBD07971,2026-07-08T05:16:19.621337,CUST005130,DEV00010607,MER001439,Fuel,UPI,2788.81,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,23
TXNFE7AF8B45B73,2026-07-08T05:16:20.637093,CUST000541,DEV00001085,MER003838,App Store,ATM,1221.63,Mumbai,Maharashtra,ICICI Bank,FAILED,0,NONE,16
TXNB5D4608AF0C0,2026-07-08T05:16:21.653999,CUST005726,DEV00011841,MER003670,Jewellery,ATM,1362.25,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,25
TXNDE0628CE383A,2026-07-08T05:16:22.674624,CUST001737,DEV00003503,MER001086,Telecom,NET_BANKING,533.02,Visakhapatnam,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,24
TXN47661D81538D,2026-07-08T05:16:23.689954,CUST005593,DEV00011569,MER003128,E-Commerce,CARD,1262.18,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,19
TXNE9504BF9E71F,2026-07-08T05:16:24.705768,CUST009075,DEV00018750,MER002249,E-Commerce,UPI,17077.06,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,14
TXN2EE3B9CBB0D9,2026-07-08T05:16:25.721113,CUST000277,DEV00000568,MER001855,Gaming,UPI,2330.69,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,20
TXN3A324B832E13,2026-07-08T05:16:26.732813,CUST006486,DEV00013409,MER001691,Entertainment,CARD,3113.29,Hyderabad,Telangana,Indian Bank,SUCCESS,0,NONE,18
TXN8EED1B3B3D25,2026-07-08T05:16:27.744690,CUST008187,DEV00016897,MER001639,Fuel,UPI,514.18,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,21
TXNC71FA7E519B4,2026-07-08T05:16:28.761652,CUST002571,DEV00005249,MER003973,Hotels,NET_BANKING,938.48,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,22
TXN72B9E90BB86D,2026-07-08T05:16:29.777731,CUST002181,DEV00004416,MER003500,Telecom,ATM,6507.91,Nagpur,Maharashtra,HDFC Bank,SUCCESS,1,HIGH_RISK_MERCHANT,85
TXNF2AB0873DA53,2026-07-08T05:16:30.792185,CUST006738,DEV00013934,MER003252,Entertainment,ATM,1299.08,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,17
TXN3D0C694AE51D,2026-07-08T05:16:31.807521,CUST002137,DEV00004323,MER003695,App Store,ATM,1931.86,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,23
TXNB0A1B7A0E5E9,2026-07-08T05:16:32.825019,CUST008578,DEV00017678,MER002333,Electronics,NET_BANKING,4850.93,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,11
TXN27F288CE6329,2026-07-08T05:16:33.841980,CUST005337,DEV00011030,MER003182,Ride Sharing,ATM,1165.63,Chandigarh,Chandigarh,Punjab National Bank,SUCCESS,0,NONE,6
TXN5F898DE1BE03,2026-07-08T05:16:34.860126,CUST002890,DEV00005924,MER004303,Telecom,CARD,1228.43,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,17
TXN1C84C6FDDC7C,2026-07-08T05:16:35.876248,CUST007786,DEV00016104,MER004419,Luxury,ATM,554.29,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,16
TXN6C79763A656B,2026-07-08T05:16:36.892786,CUST000261,DEV00000538,MER000625,Telecom,ATM,6370.31,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,15
TXN2A1A9915A4F5,2026-07-08T05:16:37.907880,CUST002730,DEV00005586,MER003641,Ride Sharing,ATM,5844.91,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,24
TXN5FED6691924B,2026-07-08T05:16:38.919452,CUST002915,DEV00005974,MER003653,App Store,NET_BANKING,13849.68,Bhopal,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,19
TXNBBDD05DC1036,2026-07-08T05:16:39.927904,CUST000723,DEV00001460,MER003242,Fuel,UPI,520.06,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,12
TXNCFCF39AC173C,2026-07-08T05:16:40.940020,CUST001546,DEV00003124,MER004789,Jewellery,NET_BANKING,1644.8,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,15
TXN1B010F4082D6,2026-07-08T05:16:41.956572,CUST000472,DEV00000949,MER000859,E-Commerce,UPI,4267.5,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,5
TXNA3371B65A19C,2026-07-08T05:16:42.967794,CUST002847,DEV00005829,MER000669,Fuel,NET_BANKING,9189.96,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,24
TXN76B055E6CA4A,2026-07-08T05:16:43.978869,CUST004640,DEV00009588,MER002088,Airlines,UPI,1464.72,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,21
TXN4A88E5FB2B6D,2026-07-08T05:16:44.991807,CUST007858,DEV00016238,MER000142,Pharmacy,ATM,2375.79,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,24
TXN6ADFFF292AEB,2026-07-08T05:16:46.008563,CUST008982,DEV00018548,MER000800,Fuel,NET_BANKING,2736.25,Kolkata,West Bengal,Axis Bank,SUCCESS,1,IMPOSSIBLE_TRAVEL,99
TXN0C7FFB3EFE62,2026-07-08T05:16:47.027047,CUST007867,DEV00016255,MER003405,Luxury,NET_BANKING,1876.98,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,6
TXN6708430CBE3D,2026-07-08T05:16:48.042819,CUST006470,DEV00013377,MER003347,Telecom,ATM,13101.93,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,22
TXNFD87CA29C0D3,2026-07-08T05:16:49.059529,CUST004957,DEV00010268,MER003357,Pharmacy,CARD,1884.67,Bhubaneswar,Odisha,Canara Bank,SUCCESS,0,NONE,17
TXN5A3E77EF997D,2026-07-08T05:16:50.078749,CUST001481,DEV00003004,MER003903,Travel,CARD,6487.71,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,12
TXN1119C40801C9,2026-07-08T05:16:51.096156,CUST003258,DEV00006696,MER003869,Grocery,ATM,5894.12,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,21
TXN61C652D8B5C6,2026-07-08T05:16:52.111698,CUST003327,DEV00006852,MER004803,Ride Sharing,UPI,4205.86,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,5
TXN5BF67E98A397,2026-07-08T05:16:53.132021,CUST001133,DEV00002294,MER003114,Hotels,ATM,3307.98,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,13
TXNF099E115CEBE,2026-07-08T05:16:54.151864,CUST009292,DEV00019204,MER002329,Charity,UPI,934.25,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,17
TXN8592601BE2E7,2026-07-08T05:16:55.170401,CUST007903,DEV00016331,MER000659,Telecom,CARD,1632.93,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,13
TXN8CF496737257,2026-07-08T05:16:56.189111,CUST008852,DEV00018272,MER004959,Luxury,UPI,1009.58,Delhi,Delhi,Axis Bank,SUCCESS,1,HIGH_RISK_MERCHANT,79
TXN902A09B8C5AE,2026-07-08T05:16:57.202742,CUST001667,DEV00003362,MER003234,App Store,ATM,2381.82,Bhopal,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,22
TXNCC12DA024070,2026-07-08T05:16:58.219329,CUST002845,DEV00005824,MER004989,Grocery,ATM,1739.65,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,11
TXNCEF357FCFE93,2026-07-08T05:16:59.235160,CUST000749,DEV00001513,MER004161,Pharmacy,NET_BANKING,1499.75,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,25
TXNFAEE38F1A1A9,2026-07-08T05:17:00.249767,CUST005360,DEV00011077,MER003958,Fuel,ATM,2744.18,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,17
TXN06F046305ADD,2026-07-08T05:17:01.264627,CUST004355,DEV00008999,MER002899,Entertainment,ATM,2752.16,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,9
TXNCC919FE93E75,2026-07-08T05:17:02.281982,CUST005442,DEV00011251,MER002035,Supermarket,ATM,2747.19,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,24
TXN9DF3D2EE2ABB,2026-07-08T05:17:03.300195,CUST001128,DEV00002285,MER000836,Ride Sharing,ATM,2376.73,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,9
TXN354F89C6A7B1,2026-07-08T05:17:04.314298,CUST005550,DEV00011479,MER000404,Fuel,UPI,10365.39,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,14
TXN26C5B133CAC1,2026-07-08T05:17:05.329007,CUST006617,DEV00013676,MER001372,App Store,UPI,2317.77,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,10
TXN33F8C23F800B,2026-07-08T05:17:06.345999,CUST003787,DEV00007812,MER000917,E-Commerce,ATM,36946.42,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,22
TXND2E39A08C511,2026-07-08T05:17:07.366248,CUST001328,DEV00002702,MER001397,Telecom,UPI,1008.86,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,8
TXN70F149333CE7,2026-07-08T05:17:08.385355,CUST001775,DEV00003579,MER001856,Food Delivery,ATM,3279.88,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,23
TXN93F0AA717467,2026-07-08T05:17:09.405549,CUST002235,DEV00004541,MER000385,Fuel,ATM,7407.95,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,11
TXN5206D8999BB5,2026-07-08T05:17:10.425594,CUST003975,DEV00008209,MER004351,Crypto,CARD,11756.71,Bhubaneswar,Odisha,State Bank of India,FAILED,0,NONE,5
TXN4E1F948CD08A,2026-07-08T05:17:11.441500,CUST009009,DEV00018607,MER004130,Electronics,ATM,4468.58,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,15
TXN1E38B052FBEA,2026-07-08T05:17:12.457735,CUST005081,DEV00010513,MER004381,Streaming,ATM,5193.38,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,20
TXN2C4683834ED8,2026-07-08T05:17:13.476512,CUST009909,DEV00020501,MER000839,Electronics,CARD,9697.67,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,1,IMPOSSIBLE_TRAVEL,97
TXN78171D386C45,2026-07-08T05:17:14.491196,CUST000035,DEV00000067,MER000816,Pharmacy,CARD,10345.25,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,19
TXN5CC1A3991666,2026-07-08T05:17:15.508755,CUST006865,DEV00014190,MER004071,Entertainment,UPI,5849.54,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,20
TXNFCFE2972579F,2026-07-08T05:17:16.525408,CUST002406,DEV00004905,MER003870,Electronics,NET_BANKING,1686.18,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,20
TXN2A036B4FB95E,2026-07-08T05:17:17.543631,CUST003747,DEV00007728,MER001573,Ride Sharing,UPI,2279.37,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,22
TXN7805B4E4D43E,2026-07-08T05:17:18.558246,CUST009773,DEV00020205,MER003167,Ride Sharing,UPI,4380.96,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,12
TXNA0D981E2777A,2026-07-08T05:17:19.572387,CUST007727,DEV00015975,MER003912,International,ATM,3135.09,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,23
TXN32409A143CB3,2026-07-08T05:17:20.588544,CUST001660,DEV00003348,MER002482,App Store,UPI,4644.08,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,13
TXNE7E815893F58,2026-07-08T05:17:21.599703,CUST007634,DEV00015782,MER004891,Charity,NET_BANKING,1411.99,Visakhapatnam,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,14
TXNDF5026B579BA,2026-07-08T05:17:22.613037,CUST009209,DEV00019030,MER004146,Travel,UPI,781.6,Hyderabad,Telangana,Indian Bank,SUCCESS,0,NONE,12
TXN6B3EB739AB78,2026-07-08T05:17:23.628480,CUST009560,DEV00019742,MER003364,Food Delivery,ATM,2322.13,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,5
TXND607E2EB5186,2026-07-08T05:17:24.667725,CUST007945,DEV00016413,MER002103,Electronics,NET_BANKING,21191.05,Mumbai,Maharashtra,State Bank of India,SUCCESS,0,NONE,5
TXNC629922B353B,2026-07-08T05:17:25.683777,CUST001806,DEV00003640,MER003816,International,ATM,2782.66,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,25
TXN275A5CB73451,2026-07-08T05:17:26.697311,CUST006718,DEV00013884,MER001248,Entertainment,ATM,6495.99,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,5
TXN354CDD4FFBE0,2026-07-08T05:17:27.709095,CUST006078,DEV00012559,MER000544,Gaming,ATM,3854.99,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,19
TXN8420748201B4,2026-07-08T05:17:28.720580,CUST006647,DEV00013749,MER003086,Telecom,CARD,2204.64,Visakhapatnam,Andhra Pradesh,Canara Bank,SUCCESS,0,NONE,14
TXND4A41FB0EF53,2026-07-08T05:17:29.730172,CUST000761,DEV00001537,MER004902,E-Commerce,ATM,2884.93,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,11
TXN9D0990C61680,2026-07-08T05:17:30.750148,CUST009687,DEV00020017,MER000537,App Store,UPI,4788.99,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,16
TXN8A06279BCC98,2026-07-08T05:17:31.772506,CUST008483,DEV00017482,MER003340,E-Commerce,ATM,656.04,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,15
TXN8F4A22C57E53,2026-07-08T05:17:32.790095,CUST004861,DEV00010061,MER000652,Telecom,NET_BANKING,30286.31,Nagpur,Maharashtra,State Bank of India,SUCCESS,1,VELOCITY,92
TXN4832063C2781,2026-07-08T05:17:33.802575,CUST001789,DEV00003609,MER002011,Gaming,NET_BANKING,5823.38,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,21
TXN0BCEF991BF8A,2026-07-08T05:17:34.813734,CUST004305,DEV00008887,MER000122,Pharmacy,UPI,4157.67,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,19
TXNE0E2293A51D0,2026-07-08T05:17:35.876961,CUST002912,DEV00005967,MER000539,Pharmacy,CARD,3955.88,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,13
TXN836E41487EB4,2026-07-08T05:17:36.900091,CUST004679,DEV00009665,MER001594,Gaming,CARD,921.77,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,20
TXN138DA081778A,2026-07-08T05:17:37.916936,CUST005372,DEV00011101,MER003384,Streaming,NET_BANKING,4295.4,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,13
TXN3A64AE2F975A,2026-07-08T05:17:38.931058,CUST009046,DEV00018687,MER003999,Fuel,NET_BANKING,3622.84,Bhubaneswar,Odisha,Axis Bank,FAILED,0,NONE,22
TXNDDD340DCE0F2,2026-07-08T05:17:39.949339,CUST008483,DEV00017482,MER000104,App Store,NET_BANKING,995.09,Ahmedabad,Gujarat,ICICI Bank,FAILED,0,NONE,5
TXNF962CD457D3A,2026-07-08T05:17:40.961602,CUST006736,DEV00013929,MER000955,Telecom,CARD,813.87,Bhubaneswar,Odisha,ICICI Bank,FAILED,0,NONE,6
TXN59412BDAF71C,2026-07-08T05:17:41.978247,CUST009475,DEV00019570,MER000913,Food Delivery,ATM,1624.17,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,5
TXN26EDD59DEFB6,2026-07-08T05:17:42.991597,CUST002443,DEV00004976,MER002384,Ride Sharing,NET_BANKING,3715.15,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,6
TXN7D47C6427DCA,2026-07-08T05:17:44.005175,CUST000267,DEV00000552,MER000497,International,UPI,2893.74,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,25
TXNDDA702FBCA8E,2026-07-08T05:17:45.017230,CUST007759,DEV00016032,MER003452,Food Delivery,UPI,6058.33,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,24
TXNDEEEC157743E,2026-07-08T05:17:46.034160,CUST000983,DEV00001984,MER004030,Ride Sharing,ATM,5245.68,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,24
TXN9F3AF162D4BD,2026-07-08T05:17:47.052051,CUST009959,DEV00020609,MER002145,E-Commerce,CARD,3951.92,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,17
TXN6FCE9AD9E7D4,2026-07-08T05:17:48.071790,CUST005041,DEV00010433,MER004739,Fuel,NET_BANKING,2584.75,Hyderabad,Telangana,State Bank of India,SUCCESS,1,VELOCITY,91
TXN97A889F99320,2026-07-08T05:17:49.090885,CUST008488,DEV00017490,MER000992,Fuel,UPI,2629.46,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,8
TXN6F4D2D8A26AF,2026-07-08T05:17:50.108145,CUST000609,DEV00001225,MER000903,Airlines,NET_BANKING,1185.94,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,6
TXNC0E75B2CD3EF,2026-07-08T05:17:51.123238,CUST008704,DEV00017950,MER002885,Telecom,CARD,1487.31,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,10
TXNB2CB41F09632,2026-07-08T05:17:52.140892,CUST001081,DEV00002184,MER002370,Electronics,UPI,4219.11,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,25
TXN67CE3A7C6213,2026-07-08T05:17:53.156651,CUST006960,DEV00014397,MER000919,Grocery,NET_BANKING,1138.46,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,15
TXND707084818AA,2026-07-08T05:17:54.173266,CUST007818,DEV00016167,MER004743,Food Delivery,UPI,2677.95,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,7
TXN4550A278E896,2026-07-08T05:17:55.190797,CUST000664,DEV00001335,MER004172,Luxury,CARD,9926.61,Bhopal,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,17
TXN1B288C6004EF,2026-07-08T05:17:56.207674,CUST003907,DEV00008065,MER001145,Supermarket,CARD,4884.81,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,21
TXNDFA03600D0E6,2026-07-08T05:17:57.226512,CUST009062,DEV00018717,MER001352,Crypto,UPI,763.35,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,82
TXNB9C3447AC9F6,2026-07-08T05:17:58.243734,CUST002104,DEV00004256,MER003226,Streaming,UPI,2019.51,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,21
TXNBDD130F56B30,2026-07-08T05:17:59.258463,CUST006101,DEV00012604,MER004764,Telecom,NET_BANKING,697.27,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,21
TXNA0072D79D4FB,2026-07-08T05:18:00.275785,CUST000375,DEV00000762,MER003198,Hotels,NET_BANKING,12155.34,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,24
TXN834A2026ABA5,2026-07-08T05:18:01.289404,CUST008912,DEV00018402,MER003786,App Store,ATM,1971.97,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,21
TXN8E5F40D03DF2,2026-07-08T05:18:02.303818,CUST007161,DEV00014822,MER000238,Airlines,CARD,1198.37,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,25
TXNE7EE57FC1E62,2026-07-08T05:18:03.322885,CUST005274,DEV00010897,MER003935,Food Delivery,NET_BANKING,2323.01,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,16
TXNF64BE9A507E1,2026-07-08T05:18:04.338966,CUST000686,DEV00001382,MER002061,Ride Sharing,UPI,187.36,Thiruvananthapuram,Kerala,Canara Bank,SUCCESS,0,NONE,11
TXN22BAE710C155,2026-07-08T05:18:05.357427,CUST007986,DEV00016494,MER002449,Hotels,CARD,15526.9,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,9
TXN2EF52375A8B3,2026-07-08T05:18:06.373307,CUST004251,DEV00008779,MER000041,Jewellery,NET_BANKING,10126.6,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,15
TXN7C19D00176F8,2026-07-08T05:18:07.392160,CUST004398,DEV00009089,MER003160,Travel,CARD,868.61,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,19
TXN0A0C7C72C077,2026-07-08T05:18:08.411882,CUST004773,DEV00009874,MER003779,Pharmacy,ATM,22752.79,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,7
TXN003E90CD8BED,2026-07-08T05:18:09.432894,CUST001570,DEV00003176,MER000059,Supermarket,NET_BANKING,2198.1,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,12
TXN3A1E8577440B,2026-07-08T05:18:10.451917,CUST000939,DEV00001895,MER004785,Fuel,UPI,1258.73,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,18
TXN927C1709DF56,2026-07-08T05:18:11.463783,CUST001004,DEV00002032,MER002587,Streaming,NET_BANKING,1312.77,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,21
TXNCE53028E5646,2026-07-08T05:18:12.477749,CUST001706,DEV00003442,MER003248,Food Delivery,ATM,2458.22,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,15
TXN556F0644AAA8,2026-07-08T05:18:13.494432,CUST000439,DEV00000885,MER001818,Ride Sharing,UPI,2226.23,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,21
TXN39001E473EDB,2026-07-08T05:18:14.510366,CUST000285,DEV00000584,MER001084,Fuel,NET_BANKING,8739.21,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,15
TXN2A470A115A0A,2026-07-08T05:18:15.520857,CUST009923,DEV00020533,MER000379,E-Commerce,UPI,171.47,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,13
TXN03FA95A110A4,2026-07-08T05:18:16.536211,CUST003489,DEV00007192,MER003267,Charity,NET_BANKING,3242.42,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,12
TXNB74CE3CA7317,2026-07-08T05:18:17.553760,CUST006278,DEV00012970,MER002490,Jewellery,NET_BANKING,1630.03,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,18
TXNBE8F4465DB81,2026-07-08T05:18:18.569400,CUST008208,DEV00016934,MER000927,Travel,NET_BANKING,6838.92,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,11
TXNDC2A22D4BF25,2026-07-08T05:18:19.586507,CUST000799,DEV00001606,MER000135,Electronics,NET_BANKING,1037.12,Kochi,Kerala,Punjab National Bank,SUCCESS,0,NONE,7
TXNE6AB2BA20A4B,2026-07-08T05:18:20.598716,CUST003774,DEV00007785,MER000053,Luxury,UPI,14554.99,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,9
TXNBE7DAC61CB4B,2026-07-08T05:18:21.615061,CUST006242,DEV00012896,MER000623,Fuel,ATM,1762.78,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,19
TXN674D39B9734B,2026-07-08T05:18:22.631034,CUST004524,DEV00009338,MER004603,Luxury,ATM,1955.43,Bhubaneswar,Odisha,Punjab National Bank,SUCCESS,0,NONE,13
TXND4143DD2D450,2026-07-08T05:18:23.648463,CUST002466,DEV00005022,MER002530,Hotels,NET_BANKING,4806.19,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,14
TXND595C911F47E,2026-07-08T05:18:24.665764,CUST007507,DEV00015530,MER001747,Ride Sharing,UPI,4091.06,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,9
TXNB56D78E42A7C,2026-07-08T05:18:25.681680,CUST005351,DEV00011059,MER001680,Jewellery,NET_BANKING,5823.32,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,12
TXN4ACED34E371E,2026-07-08T05:18:26.692612,CUST008293,DEV00017123,MER003155,Hotels,ATM,14427.07,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,5
TXN73C77AFBF94E,2026-07-08T05:18:27.707949,CUST004272,DEV00008820,MER001179,Charity,ATM,3102.36,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,15
TXN441075045496,2026-07-08T05:18:28.728180,CUST001695,DEV00003419,MER004514,Telecom,NET_BANKING,522.64,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,14
TXNE1654658A435,2026-07-08T05:18:29.740969,CUST009857,DEV00020394,MER003245,App Store,ATM,2487.96,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,8
TXN8ADDD52D98DE,2026-07-08T05:18:30.757716,CUST001767,DEV00003566,MER004547,Hotels,ATM,2674.52,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,23
TXN2BE43249D08E,2026-07-08T05:18:31.771947,CUST002137,DEV00004322,MER003549,App Store,NET_BANKING,808.54,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,20
TXN432BBDF8CFB6,2026-07-08T05:18:32.784715,CUST004925,DEV00010208,MER004061,Fuel,UPI,1894.98,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,12
TXNC9A28C1AD307,2026-07-08T05:18:33.803609,CUST001757,DEV00003543,MER000124,Ride Sharing,NET_BANKING,2851.93,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,19
TXNC7837836D81B,2026-07-08T05:18:34.820427,CUST001594,DEV00003220,MER001281,Charity,ATM,1148.69,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,5
TXN34D3D06745E5,2026-07-08T05:18:35.842618,CUST007596,DEV00015698,MER004360,Fuel,ATM,1787.89,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,9
TXN29D240DC545D,2026-07-08T05:18:36.855181,CUST006891,DEV00014241,MER004848,Airlines,ATM,6649.82,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,16
