device_id,customer_id,device_type,os_family,manufacturer,risk_weight,is_mobile,is_rooted,is_emulator,is_trusted,first_seen_date,last_seen_date
DEV00019359,CUST009366,Laptop,Windows,Lenovo,0.1,False,False,False,False,2026-03-25,2026-03-25
DEV00019360,CUST009366,Laptop,Windows,HP,0.12,False,False,True,True,2022-12-11,2022-12-11
DEV00019361,CUST009367,Mobile,Android,Samsung,0.15,True,False,False,True,2022-12-06,2022-12-06
DEV00019362,CUST009367,Mobile,Android,Vivo,0.22,True,False,False,True,2021-08-27,2021-08-27
DEV00019363,CUST009368,Laptop,Windows,Asus,0.12,False,False,False,True,2023-03-19,2023-03-19
DEV00019364,CUST009368,Laptop,Windows,Lenovo,0.1,False,False,False,False,2025-09-23,2025-09-23
DEV00019365,CUST009369,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-07-04,2024-07-04
DEV00019366,CUST009369,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-04-12,2025-04-12
DEV00019367,CUST009369,Laptop,Windows,Asus,0.12,False,False,False,True,2021-10-03,2021-10-03
DEV00019368,CUST009370,Tablet,Android,Samsung,0.18,True,False,False,False,2020-06-12,2020-06-12
DEV00019369,CUST009370,Mobile,Android,Realme,0.22,True,False,False,True,2024-04-12,2024-04-12
DEV00019370,CUST009371,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-07-17,2024-07-17
DEV00019371,CUST009371,Laptop,macOS,Apple,0.06,False,False,False,True,2021-06-07,2021-06-07
DEV00019372,CUST009371,Mobile,Android,OnePlus,0.15,True,False,False,False,2020-05-10,2020-05-10
DEV00019373,CUST009372,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-11-02,2025-11-02
DEV00019374,CUST009372,Mobile,Android,Realme,0.22,True,False,False,True,2020-03-23,2020-03-23
DEV00019375,CUST009373,Tablet,iOS,Apple,0.06,True,False,False,True,2023-05-20,2023-05-20
DEV00019376,CUST009374,Mobile,iOS,Apple,0.05,True,False,False,True,2020-05-20,2020-05-20
DEV00019377,CUST009375,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-10-04,2023-10-04
DEV00019378,CUST009376,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-01-30,2022-01-30
DEV00019379,CUST009376,Tablet,Android,Samsung,0.18,True,False,False,True,2022-12-24,2022-12-24
DEV00019380,CUST009377,Laptop,Windows,Asus,0.12,False,False,False,True,2021-08-24,2021-08-24
DEV00019381,CUST009377,Tablet,Android,Samsung,0.18,True,False,False,True,2023-03-06,2023-03-06
DEV00019382,CUST009378,Mobile,iOS,Apple,0.05,True,False,False,True,2024-05-01,2024-05-01
DEV00019383,CUST009378,Mobile,Android,Samsung,0.15,True,False,False,True,2022-04-22,2022-04-22
DEV00019384,CUST009379,Tablet,iOS,Apple,0.06,True,False,False,True,2021-06-03,2021-06-03
DEV00019385,CUST009379,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-04-01,2024-04-01
DEV00019386,CUST009379,Mobile,Android,Oppo,0.22,True,False,False,True,2022-04-13,2022-04-13
DEV00019387,CUST009380,Mobile,Android,Samsung,0.15,True,False,False,True,2026-05-04,2026-05-04
DEV00019388,CUST009380,Mobile,Android,Oppo,0.22,True,False,False,True,2022-12-03,2022-12-03
DEV00019389,CUST009381,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-10-29,2024-10-29
DEV00019390,CUST009381,Mobile,Android,Oppo,0.22,True,False,False,True,2026-02-15,2026-02-15
DEV00019391,CUST009382,Mobile,Android,Oppo,0.22,True,False,False,True,2022-11-01,2022-11-01
DEV00019392,CUST009382,Tablet,Android,Samsung,0.18,True,True,False,True,2024-12-28,2024-12-28
DEV00019393,CUST009382,Laptop,Windows,HP,0.12,False,False,False,False,2024-08-15,2024-08-15
DEV00019394,CUST009383,Laptop,macOS,Apple,0.06,False,False,False,True,2024-10-18,2024-10-18
DEV00019395,CUST009384,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-02-07,2024-02-07
DEV00019396,CUST009384,Laptop,Windows,HP,0.12,False,False,False,True,2025-09-03,2025-09-03
DEV00019397,CUST009385,Mobile,Android,Realme,0.22,True,False,False,True,2021-07-22,2021-07-22
DEV00019398,CUST009385,Laptop,macOS,Apple,0.06,False,False,False,True,2020-12-31,2020-12-31
DEV00019399,CUST009386,Mobile,Android,Samsung,0.15,True,False,False,True,2024-03-25,2024-03-25
DEV00019400,CUST009386,Tablet,Android,Samsung,0.18,True,False,False,True,2023-11-20,2023-11-20
DEV00019401,CUST009387,Tablet,iOS,Apple,0.06,True,False,False,True,2025-09-25,2025-09-25
DEV00019402,CUST009387,Laptop,Windows,Asus,0.12,False,False,False,True,2021-06-20,2021-06-20
DEV00019403,CUST009388,Laptop,Windows,Asus,0.12,False,False,False,True,2021-12-28,2021-12-28
DEV00019404,CUST009389,Mobile,Android,Oppo,0.22,True,False,False,False,2025-07-07,2025-07-07
DEV00019405,CUST009389,Mobile,Android,Realme,0.22,True,False,False,True,2022-09-29,2022-09-29
DEV00019406,CUST009390,Mobile,Android,Oppo,0.22,True,False,False,True,2022-08-05,2022-08-05
DEV00019407,CUST009391,Laptop,Windows,Lenovo,0.1,False,False,False,True,2020-02-24,2020-02-24
DEV00019408,CUST009392,Mobile,Android,OnePlus,0.15,True,False,False,True,2020-08-05,2020-08-05
DEV00019409,CUST009392,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-07-22,2024-07-22
DEV00019410,CUST009392,Laptop,Windows,HP,0.12,False,False,False,True,2022-05-24,2022-05-24
DEV00019411,CUST009393,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-11-06,2023-11-06
DEV00019412,CUST009393,Mobile,Android,Oppo,0.22,True,False,False,True,2024-07-09,2024-07-09
DEV00019413,CUST009394,Mobile,Android,Realme,0.22,True,False,False,True,2023-08-25,2023-08-25
DEV00019414,CUST009395,Mobile,Android,Vivo,0.22,True,False,False,True,2021-07-27,2021-07-27
DEV00019415,CUST009396,Mobile,Android,Vivo,0.22,True,False,False,False,2021-02-06,2021-02-06
DEV00019416,CUST009397,Mobile,iOS,Apple,0.05,True,False,False,True,2025-06-28,2025-06-28
DEV00019417,CUST009398,Laptop,Windows,Dell,0.1,False,False,False,True,2021-12-11,2021-12-11
DEV00019418,CUST009398,Mobile,Android,Samsung,0.15,True,False,False,True,2022-06-12,2022-06-12
DEV00019419,CUST009398,Tablet,Android,Samsung,0.18,True,False,False,True,2023-08-25,2023-08-25
DEV00019420,CUST009399,Mobile,Android,Vivo,0.22,True,False,False,True,2023-07-08,2023-07-08
DEV00019421,CUST009400,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-01-08,2021-01-08
DEV00019422,CUST009400,Mobile,Android,Vivo,0.22,True,False,False,True,2021-04-11,2021-04-11
DEV00019423,CUST009401,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-04-24,2022-04-24
DEV00019424,CUST009401,Laptop,Windows,HP,0.12,False,False,False,True,2025-02-25,2025-02-25
DEV00019425,CUST009402,Laptop,Windows,Asus,0.12,False,False,False,True,2021-05-25,2021-05-25
DEV00019426,CUST009403,Mobile,iOS,Apple,0.05,True,False,False,True,2022-08-27,2022-08-27
DEV00019427,CUST009403,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-10-04,2025-10-04
DEV00019428,CUST009404,Tablet,Android,Samsung,0.18,True,False,False,True,2021-08-03,2021-08-03
DEV00019429,CUST009404,Mobile,iOS,Apple,0.05,True,False,False,True,2020-11-22,2020-11-22
DEV00019430,CUST009404,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-04-12,2020-04-12
DEV00019431,CUST009405,Mobile,Android,Vivo,0.22,True,False,False,True,2023-12-13,2023-12-13
DEV00019432,CUST009405,Laptop,Windows,Dell,0.1,False,False,False,True,2022-11-07,2022-11-07
DEV00019433,CUST009405,Mobile,Android,Oppo,0.22,True,False,False,True,2021-02-05,2021-02-05
DEV00019434,CUST009406,Mobile,Android,Samsung,0.15,True,False,False,True,2021-09-02,2021-09-02
DEV00019435,CUST009407,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-02-13,2023-02-13
DEV00019436,CUST009407,Mobile,Android,Realme,0.22,True,False,False,True,2023-07-30,2023-07-30
DEV00019437,CUST009407,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-11-21,2023-11-21
DEV00019438,CUST009408,Mobile,iOS,Apple,0.05,True,False,False,True,2021-10-05,2021-10-05
DEV00019439,CUST009408,Laptop,macOS,Apple,0.06,False,False,False,False,2024-03-15,2024-03-15
DEV00019440,CUST009408,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-03-04,2023-03-04
DEV00019441,CUST009409,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-12-24,2021-12-24
DEV00019442,CUST009410,Mobile,Android,Realme,0.22,True,False,False,True,2021-01-14,2021-01-14
DEV00019443,CUST009410,Laptop,Windows,Dell,0.1,False,False,False,True,2024-02-18,2024-02-18
DEV00019444,CUST009411,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-09-24,2023-09-24
DEV00019445,CUST009412,Laptop,macOS,Apple,0.06,False,False,False,True,2023-04-20,2023-04-20
DEV00019446,CUST009412,Mobile,Android,Samsung,0.15,True,False,False,True,2023-10-03,2023-10-03
DEV00019447,CUST009412,Laptop,Windows,HP,0.12,False,False,False,True,2024-03-09,2024-03-09
DEV00019448,CUST009413,Mobile,Android,Oppo,0.22,True,False,False,False,2021-05-22,2021-05-22
DEV00019449,CUST009414,Laptop,macOS,Apple,0.06,False,False,False,True,2024-02-26,2024-02-26
DEV00019450,CUST009414,Laptop,Windows,Dell,0.1,False,False,False,True,2025-12-25,2025-12-25
DEV00019451,CUST009414,Mobile,iOS,Apple,0.05,True,False,False,False,2025-03-14,2025-03-14
DEV00019452,CUST009415,Laptop,Windows,Dell,0.1,False,False,False,True,2020-07-02,2020-07-02
DEV00019453,CUST009416,Laptop,Windows,Dell,0.1,False,False,False,True,2023-03-27,2023-03-27
DEV00019454,CUST009417,Laptop,Windows,HP,0.12,False,False,False,True,2022-12-03,2022-12-03
DEV00019455,CUST009417,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-01-17,2025-01-17
DEV00019456,CUST009418,Laptop,Windows,HP,0.12,False,False,False,True,2020-03-12,2020-03-12
DEV00019457,CUST009419,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-12-08,2021-12-08
DEV00019458,CUST009419,Mobile,Android,Samsung,0.15,True,False,False,True,2023-01-14,2023-01-14
DEV00019459,CUST009419,Mobile,Android,Samsung,0.15,True,False,False,True,2025-04-02,2025-04-02
DEV00019460,CUST009420,Laptop,Windows,Asus,0.12,False,False,False,True,2020-01-21,2020-01-21
DEV00019461,CUST009421,Mobile,Android,Vivo,0.22,True,False,False,True,2025-11-01,2025-11-01
DEV00019462,CUST009422,Mobile,iOS,Apple,0.05,True,False,False,True,2022-10-18,2022-10-18
DEV00019463,CUST009423,Mobile,Android,Vivo,0.22,True,False,False,True,2020-06-02,2020-06-02
DEV00019464,CUST009423,Mobile,Android,Samsung,0.15,True,False,True,True,2022-07-10,2022-07-10
DEV00019465,CUST009423,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-03-07,2025-03-07
DEV00019466,CUST009424,Laptop,Windows,Dell,0.1,False,False,False,True,2021-01-25,2021-01-25
DEV00019467,CUST009425,Laptop,macOS,Apple,0.06,False,False,False,True,2021-06-05,2021-06-05
DEV00019468,CUST009426,Mobile,Android,Realme,0.22,True,False,False,True,2021-09-08,2021-09-08
DEV00019469,CUST009426,Laptop,Windows,Lenovo,0.1,False,True,False,True,2023-07-04,2023-07-04
DEV00019470,CUST009427,Laptop,macOS,Apple,0.06,False,False,False,True,2024-09-13,2024-09-13
DEV00019471,CUST009427,Mobile,iOS,Apple,0.05,True,False,False,True,2025-07-05,2025-07-05
DEV00019472,CUST009428,Tablet,iOS,Apple,0.06,True,False,False,True,2024-08-23,2024-08-23
DEV00019473,CUST009428,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-12-19,2024-12-19
DEV00019474,CUST009428,Tablet,iOS,Apple,0.06,True,False,False,True,2024-03-21,2024-03-21
DEV00019475,CUST009429,Laptop,Windows,Dell,0.1,False,False,False,True,2023-01-24,2023-01-24
DEV00019476,CUST009430,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-01-19,2023-01-19
DEV00019477,CUST009430,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-01-09,2022-01-09
DEV00019478,CUST009431,Mobile,Android,Samsung,0.15,True,False,False,True,2020-08-31,2020-08-31
DEV00019479,CUST009431,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-09-07,2024-09-07
DEV00019480,CUST009431,Mobile,iOS,Apple,0.05,True,False,False,True,2025-02-24,2025-02-24
DEV00019481,CUST009432,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-02-25,2023-02-25
DEV00019482,CUST009432,Mobile,Android,Oppo,0.22,True,False,False,True,2022-02-22,2022-02-22
DEV00019483,CUST009432,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-11-30,2020-11-30
DEV00019484,CUST009432,Mobile,iOS,Apple,0.05,True,True,False,True,2022-10-10,2022-10-10
DEV00019485,CUST009433,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-12-23,2021-12-23
DEV00019486,CUST009434,Mobile,Android,Vivo,0.22,True,False,False,True,2025-11-05,2025-11-05
DEV00019487,CUST009434,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-03-26,2025-03-26
DEV00019488,CUST009434,Mobile,Android,Vivo,0.22,True,False,False,True,2021-06-02,2021-06-02
DEV00019489,CUST009435,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-05-26,2023-05-26
DEV00019490,CUST009435,Mobile,Android,Vivo,0.22,True,False,False,True,2021-04-13,2021-04-13
DEV00019491,CUST009436,Mobile,Android,Samsung,0.15,True,False,False,True,2026-05-10,2026-05-10
DEV00019492,CUST009437,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-06-18,2023-06-18
DEV00019493,CUST009437,Tablet,Android,Lenovo,0.18,True,False,True,False,2020-11-01,2020-11-01
DEV00019494,CUST009438,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-04-19,2021-04-19
DEV00019495,CUST009439,Tablet,iOS,Apple,0.06,True,False,False,True,2023-03-02,2023-03-02
DEV00019496,CUST009440,Tablet,Android,Lenovo,0.18,True,False,False,True,2021-08-05,2021-08-05
DEV00019497,CUST009440,Laptop,macOS,Apple,0.06,False,False,False,True,2022-03-30,2022-03-30
DEV00019498,CUST009441,Laptop,macOS,Apple,0.06,False,False,False,True,2023-11-04,2023-11-04
DEV00019499,CUST009441,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-04-01,2024-04-01
DEV00019500,CUST009442,Tablet,Android,Lenovo,0.18,True,False,False,True,2021-10-21,2021-10-21
DEV00019501,CUST009442,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-11-25,2024-11-25
DEV00019502,CUST009443,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-06-23,2021-06-23
DEV00019503,CUST009443,Mobile,Android,Samsung,0.15,True,False,False,True,2020-08-28,2020-08-28
DEV00019504,CUST009444,Mobile,Android,Oppo,0.22,True,False,False,True,2026-06-10,2026-06-10
DEV00019505,CUST009444,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-09-04,2020-09-04
DEV00019506,CUST009445,Laptop,Windows,Asus,0.12,False,False,False,True,2020-12-07,2020-12-07
DEV00019507,CUST009445,Mobile,Android,Realme,0.22,True,False,False,True,2023-11-07,2023-11-07
DEV00019508,CUST009446,Mobile,Android,Samsung,0.15,True,False,False,True,2026-04-02,2026-04-02
DEV00019509,CUST009446,Laptop,Windows,HP,0.12,False,False,False,True,2023-12-16,2023-12-16
DEV00019510,CUST009446,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-11-25,2022-11-25
DEV00019511,CUST009447,Tablet,Android,Samsung,0.18,True,False,False,True,2024-01-18,2024-01-18
DEV00019512,CUST009447,Tablet,Android,Samsung,0.18,True,False,False,True,2026-05-21,2026-05-21
DEV00019513,CUST009448,Laptop,macOS,Apple,0.06,False,False,False,True,2024-01-04,2024-01-04
DEV00019514,CUST009448,Laptop,Windows,HP,0.12,False,False,False,False,2023-10-22,2023-10-22
DEV00019515,CUST009449,Mobile,Android,Samsung,0.15,True,False,False,True,2020-01-09,2020-01-09
DEV00019516,CUST009450,Mobile,Android,Realme,0.22,True,False,False,True,2023-09-25,2023-09-25
DEV00019517,CUST009451,Mobile,Android,Samsung,0.15,True,False,False,True,2026-03-28,2026-03-28
DEV00019518,CUST009451,Tablet,Android,Samsung,0.18,True,False,False,True,2024-11-20,2024-11-20
DEV00019519,CUST009452,Laptop,macOS,Apple,0.06,False,False,False,True,2022-07-07,2022-07-07
DEV00019520,CUST009452,Laptop,macOS,Apple,0.06,False,False,False,True,2021-09-23,2021-09-23
DEV00019521,CUST009453,Tablet,iOS,Apple,0.06,True,False,False,True,2023-06-22,2023-06-22
DEV00019522,CUST009453,Tablet,Android,Samsung,0.18,True,False,False,True,2021-02-05,2021-02-05
DEV00019523,CUST009454,Tablet,iOS,Apple,0.06,True,False,False,True,2025-08-05,2025-08-05
DEV00019524,CUST009454,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-12-24,2021-12-24
DEV00019525,CUST009455,Mobile,Android,Oppo,0.22,True,False,False,True,2026-01-04,2026-01-04
DEV00019526,CUST009456,Laptop,Windows,Dell,0.1,False,False,False,True,2022-10-01,2022-10-01
DEV00019527,CUST009457,Mobile,Android,Realme,0.22,True,False,False,True,2025-11-11,2025-11-11
DEV00019528,CUST009457,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-07-10,2023-07-10
DEV00019529,CUST009457,Mobile,Android,Oppo,0.22,True,False,False,True,2020-04-23,2020-04-23
DEV00019530,CUST009458,Mobile,Android,Samsung,0.15,True,False,False,True,2024-01-05,2024-01-05
DEV00019531,CUST009458,Laptop,Windows,Dell,0.1,False,False,False,True,2025-03-07,2025-03-07
DEV00019532,CUST009459,Mobile,Android,Samsung,0.15,True,False,False,True,2023-12-22,2023-12-22
DEV00019533,CUST009459,Tablet,iOS,Apple,0.06,True,False,False,True,2023-04-13,2023-04-13
DEV00019534,CUST009460,Mobile,Android,Realme,0.22,True,False,False,True,2020-09-20,2020-09-20
DEV00019535,CUST009460,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-06-07,2026-06-07
DEV00019536,CUST009461,Laptop,macOS,Apple,0.06,False,False,False,True,2025-05-03,2025-05-03
DEV00019537,CUST009461,Tablet,Android,Samsung,0.18,True,False,False,True,2022-10-28,2022-10-28
DEV00019538,CUST009461,Mobile,Android,OnePlus,0.15,True,True,False,True,2026-06-02,2026-06-02
DEV00019539,CUST009462,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-10-08,2023-10-08
DEV00019540,CUST009462,Tablet,Android,Samsung,0.18,True,False,False,True,2024-08-09,2024-08-09
DEV00019541,CUST009463,Mobile,Android,Samsung,0.15,True,False,False,True,2020-03-05,2020-03-05
DEV00019542,CUST009464,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-11-04,2024-11-04
DEV00019543,CUST009464,Laptop,Windows,Dell,0.1,False,False,False,True,2020-08-11,2020-08-11
DEV00019544,CUST009465,Laptop,Windows,HP,0.12,False,False,False,True,2021-05-22,2021-05-22
DEV00019545,CUST009465,Mobile,Android,Oppo,0.22,True,False,False,False,2026-03-02,2026-03-02
DEV00019546,CUST009465,Laptop,macOS,Apple,0.06,False,False,False,True,2020-02-28,2020-02-28
DEV00019547,CUST009466,Mobile,Android,Vivo,0.22,True,False,False,True,2021-05-30,2021-05-30
DEV00019548,CUST009466,Mobile,Android,Xiaomi,0.2,True,False,False,True,2024-06-13,2024-06-13
DEV00019549,CUST009466,Mobile,Android,Oppo,0.22,True,False,False,True,2022-11-24,2022-11-24
DEV00019550,CUST009467,Mobile,Android,Vivo,0.22,True,False,False,True,2021-07-23,2021-07-23
DEV00019551,CUST009468,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-04-19,2020-04-19
DEV00019552,CUST009468,Laptop,Windows,Asus,0.12,False,False,False,True,2024-01-01,2024-01-01
DEV00019553,CUST009469,Laptop,Windows,Asus,0.12,False,False,False,True,2020-03-03,2020-03-03
DEV00019554,CUST009469,Laptop,Windows,Asus,0.12,False,False,False,True,2025-05-20,2025-05-20
DEV00019555,CUST009470,Mobile,iOS,Apple,0.05,True,False,False,True,2022-03-14,2022-03-14
DEV00019556,CUST009470,Mobile,Android,Realme,0.22,True,False,False,True,2021-12-20,2021-12-20
DEV00019557,CUST009470,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-06-20,2023-06-20
DEV00019558,CUST009470,Laptop,Windows,HP,0.12,False,False,False,True,2020-11-02,2020-11-02
DEV00019559,CUST009470,Laptop,Windows,HP,0.12,False,False,False,True,2025-05-17,2025-05-17
DEV00019560,CUST009471,Mobile,Android,Oppo,0.22,True,False,False,True,2020-04-11,2020-04-11
DEV00019561,CUST009471,Laptop,macOS,Apple,0.06,False,False,False,True,2026-05-18,2026-05-18
DEV00019562,CUST009472,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-08-24,2024-08-24
DEV00019563,CUST009473,Laptop,Windows,Asus,0.12,False,False,False,True,2021-05-02,2021-05-02
DEV00019564,CUST009473,Mobile,Android,Realme,0.22,True,False,False,True,2025-01-29,2025-01-29
DEV00019565,CUST009474,Laptop,Windows,HP,0.12,False,False,False,True,2021-04-25,2021-04-25
DEV00019566,CUST009474,Tablet,iOS,Apple,0.06,True,False,False,True,2020-12-10,2020-12-10
DEV00019567,CUST009474,Mobile,Android,Vivo,0.22,True,False,False,True,2023-11-17,2023-11-17
DEV00019568,CUST009474,Mobile,Android,Samsung,0.15,True,False,False,True,2022-11-19,2022-11-19
DEV00019569,CUST009475,Mobile,Android,Samsung,0.15,True,False,False,True,2020-11-12,2020-11-12
DEV00019570,CUST009475,Mobile,Android,Oppo,0.22,True,False,False,False,2024-05-02,2024-05-02
DEV00019571,CUST009476,Tablet,iOS,Apple,0.06,True,True,False,True,2025-10-21,2025-10-21
DEV00019572,CUST009476,Mobile,Android,Vivo,0.22,True,False,False,True,2023-07-09,2023-07-09
DEV00019573,CUST009477,Mobile,iOS,Apple,0.05,True,False,False,True,2022-11-15,2022-11-15
DEV00019574,CUST009477,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-08-11,2025-08-11
DEV00019575,CUST009477,Laptop,Windows,Dell,0.1,False,False,False,True,2023-02-08,2023-02-08
DEV00019576,CUST009478,Mobile,iOS,Apple,0.05,True,False,False,False,2025-12-24,2025-12-24
DEV00019577,CUST009478,Mobile,Android,Oppo,0.22,True,False,False,True,2021-02-19,2021-02-19
DEV00019578,CUST009479,Laptop,macOS,Apple,0.06,False,False,False,True,2021-09-02,2021-09-02
DEV00019579,CUST009479,Laptop,Windows,Dell,0.1,False,False,False,True,2023-05-11,2023-05-11
DEV00019580,CUST009480,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-09-12,2020-09-12
DEV00019581,CUST009480,Tablet,Android,Samsung,0.18,True,False,False,True,2021-08-28,2021-08-28
DEV00019582,CUST009480,Laptop,Windows,HP,0.12,False,False,False,True,2024-09-18,2024-09-18
DEV00019583,CUST009480,Tablet,Android,Samsung,0.18,True,False,False,True,2023-11-12,2023-11-12
DEV00019584,CUST009480,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-08-27,2020-08-27
DEV00019585,CUST009481,Mobile,Android,Realme,0.22,True,False,False,True,2025-06-17,2025-06-17
DEV00019586,CUST009481,Laptop,Windows,Dell,0.1,False,False,False,True,2024-12-21,2024-12-21
DEV00019587,CUST009482,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-12-12,2024-12-12
DEV00019588,CUST009482,Tablet,iOS,Apple,0.06,True,False,False,True,2023-02-06,2023-02-06
DEV00019589,CUST009482,Laptop,macOS,Apple,0.06,False,False,False,True,2022-10-12,2022-10-12
DEV00019590,CUST009482,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-01-17,2025-01-17
DEV00019591,CUST009482,Tablet,Android,Samsung,0.18,True,False,False,True,2025-11-06,2025-11-06
DEV00019592,CUST009483,Laptop,Windows,Asus,0.12,False,False,False,True,2021-05-23,2021-05-23
DEV00019593,CUST009483,Mobile,Android,Oppo,0.22,True,False,False,True,2025-09-07,2025-09-07
DEV00019594,CUST009484,Mobile,iOS,Apple,0.05,True,False,False,True,2020-05-13,2020-05-13
DEV00019595,CUST009484,Tablet,Android,Samsung,0.18,True,False,False,True,2021-01-20,2021-01-20
DEV00019596,CUST009484,Mobile,Android,Samsung,0.15,True,False,False,True,2022-11-23,2022-11-23
DEV00019597,CUST009485,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-05-18,2022-05-18
DEV00019598,CUST009486,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-11-01,2022-11-01
DEV00019599,CUST009487,Mobile,Android,Vivo,0.22,True,False,False,True,2022-10-25,2022-10-25
DEV00019600,CUST009487,Tablet,Android,Samsung,0.18,True,False,False,True,2024-01-03,2024-01-03
DEV00019601,CUST009487,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-04-17,2020-04-17
DEV00019602,CUST009488,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-03-24,2026-03-24
DEV00019603,CUST009488,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-04-20,2023-04-20
DEV00019604,CUST009488,Mobile,Android,Samsung,0.15,True,False,False,True,2024-02-06,2024-02-06
DEV00019605,CUST009489,Mobile,Android,Vivo,0.22,True,False,False,True,2024-06-04,2024-06-04
DEV00019606,CUST009489,Mobile,Android,Samsung,0.15,True,False,False,True,2023-02-11,2023-02-11
DEV00019607,CUST009489,Laptop,Windows,Asus,0.12,False,False,False,False,2024-03-16,2024-03-16
DEV00019608,CUST009490,Mobile,Android,Oppo,0.22,True,False,False,False,2023-05-22,2023-05-22
DEV00019609,CUST009490,Tablet,Android,Samsung,0.18,True,False,False,True,2026-04-18,2026-04-18
DEV00019610,CUST009491,Mobile,Android,Vivo,0.22,True,False,False,False,2023-12-23,2023-12-23
DEV00019611,CUST009492,Mobile,Android,Oppo,0.22,True,False,False,True,2020-11-14,2020-11-14
DEV00019612,CUST009493,Laptop,macOS,Apple,0.06,False,False,False,True,2021-12-17,2021-12-17
DEV00019613,CUST009493,Mobile,Android,Realme,0.22,True,False,False,True,2020-09-06,2020-09-06
DEV00019614,CUST009494,Laptop,Windows,Lenovo,0.1,False,False,False,True,2026-03-13,2026-03-13
DEV00019615,CUST009495,Laptop,Windows,Lenovo,0.1,False,False,True,True,2025-12-23,2025-12-23
DEV00019616,CUST009495,Mobile,Android,Oppo,0.22,True,False,False,True,2026-03-13,2026-03-13
DEV00019617,CUST009495,Tablet,Android,Samsung,0.18,True,False,False,True,2024-08-29,2024-08-29
DEV00019618,CUST009496,Mobile,Android,Realme,0.22,True,False,False,True,2021-11-07,2021-11-07
DEV00019619,CUST009496,Laptop,Windows,Dell,0.1,False,False,False,True,2024-07-05,2024-07-05
DEV00019620,CUST009496,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-10-21,2021-10-21
DEV00019621,CUST009497,Mobile,iOS,Apple,0.05,True,False,False,True,2026-06-18,2026-06-18
DEV00019622,CUST009497,Tablet,Android,Samsung,0.18,True,False,False,True,2024-05-15,2024-05-15
DEV00019623,CUST009498,Laptop,Windows,HP,0.12,False,True,False,True,2020-02-07,2020-02-07
DEV00019624,CUST009498,Mobile,Android,Xiaomi,0.2,True,True,False,True,2023-10-05,2023-10-05
