transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score,kafka_timestamp
TXNC5B8A814228F,2026-07-08T16:35:37.516906,CUST002424,DEV00004943,MER003811,Fuel,ATM,22679.05,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,11,2026-07-08 11:05:37.516
TXN1839DC0785D8,2026-07-08T16:54:02.508775,CUST008107,DEV00016740,MER002492,Airlines,ATM,13231.28,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,24,2026-07-08 11:24:02.508
TXN913C1BE8EDD2,2026-07-08T17:06:41.696994,CUST000373,DEV00000758,MER002319,Fuel,ATM,11780.37,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,19,2026-07-08 11:36:41.696
TXN678A1B993ED8,2026-07-08T17:06:42.711052,CUST003125,DEV00006425,MER003549,App Store,ATM,5729.42,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,22,2026-07-08 11:36:42.712
TXN66722B6324A2,2026-07-08T16:51:11.466095,CUST001581,DEV00003195,MER002506,Telecom,NET_BANKING,2289.81,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,15,2026-07-08 11:21:11.466
TXNCC865BA899C0,2026-07-08T16:37:50.622446,CUST003990,DEV00008239,MER004271,E-Commerce,NET_BANKING,2445.77,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,5,2026-07-08 11:07:50.622
TXNE9F330C7AD44,2026-07-08T16:52:06.148916,CUST004147,DEV00008564,MER002674,Jewellery,NET_BANKING,36109.39,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:22:06.148
TXN4D21E69D998A,2026-07-08T16:51:07.415855,CUST000412,DEV00000831,MER000258,Grocery,NET_BANKING,5789.43,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,11,2026-07-08 11:21:07.415
TXNFD72F530F64A,2026-07-08T17:26:38.781702,CUST001373,DEV00002798,MER002914,Crypto,CARD,2702.73,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,10,2026-07-08 11:56:38.782
TXN4BEE53B558AF,2026-07-08T16:59:32.139634,CUST009553,DEV00019725,MER003798,Gaming,ATM,24744.2,Bhubaneswar,Odisha,Axis Bank,SUCCESS,1,HIGH_RISK_MERCHANT,90,2026-07-08 11:29:32.139
TXNB3328C2083D6,2026-07-08T16:59:33.153222,CUST001486,DEV00003011,MER000223,App Store,CARD,4819.33,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,18,2026-07-08 11:29:33.153
TXNA4E8540166D1,2026-07-08T16:53:48.335697,CUST002273,DEV00004629,MER003655,Hotels,ATM,5477.61,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,18,2026-07-08 11:23:48.335
TXN2E5D4E238BFB,2026-07-08T16:53:49.350415,CUST006140,DEV00012684,MER002172,Pharmacy,ATM,10550.11,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,24,2026-07-08 11:23:49.351
TXN1FD34317CBCF,2026-07-08T16:24:33.237053,CUST008327,DEV00017185,MER004197,Charity,UPI,4461.48,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,24,2026-07-08 10:54:33.237
TXND57E46A1934F,2026-07-08T16:28:43.064877,CUST004008,DEV00008277,MER002234,Charity,NET_BANKING,6903.07,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,25,2026-07-08 10:58:43.064
TXN6CCF19E3ADAD,2026-07-08T16:28:44.087585,CUST009290,DEV00019202,MER004565,Entertainment,NET_BANKING,1143.14,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,14,2026-07-08 10:58:44.087
TXNE4C8B8D1F07D,2026-07-08T16:44:13.120911,CUST003311,DEV00006820,MER004187,Food Delivery,NET_BANKING,4476.52,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,22,2026-07-08 11:14:13.120
TXN41A92865EDB6,2026-07-08T17:26:22.531771,CUST007063,DEV00014609,MER002660,Jewellery,CARD,4825.06,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,7,2026-07-08 11:56:22.532
TXN1E88AB3C9BD2,2026-07-08T17:02:38.480934,CUST005387,DEV00011130,MER001215,Electronics,ATM,40.97,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,24,2026-07-08 11:32:38.480
TXN46DAF413C38F,2026-07-08T17:02:39.494337,CUST000237,DEV00000485,MER002654,App Store,NET_BANKING,2473.93,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,19,2026-07-08 11:32:39.494
TXNA46739C25DEC,2026-07-08T17:00:29.847588,CUST001184,DEV00002395,MER001790,Fuel,UPI,5675.77,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,18,2026-07-08 11:30:29.847
TXNC9A8A712015A,2026-07-08T16:56:04.937799,CUST006298,DEV00013006,MER001587,Crypto,UPI,2506.54,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,25,2026-07-08 11:26:04.937
TXN9A21740EE746,2026-07-08T17:28:16.076019,CUST003184,DEV00006536,MER004714,Streaming,UPI,1361.38,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,13,2026-07-08 11:58:16.076
TXN9ED83B537B41,2026-07-08T17:28:17.110051,CUST004938,DEV00010233,MER001755,Fuel,UPI,1644.14,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,23,2026-07-08 11:58:17.110
TXN764CBD6847B8,2026-07-08T17:30:17.409058,CUST000191,DEV00000386,MER000194,Entertainment,CARD,2836.77,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,6,2026-07-08 12:00:17.410
TXNC04FAADDC042,2026-07-08T16:16:43.483290,CUST006808,DEV00014078,MER002092,International,CARD,1891.68,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,20,2026-07-08 10:46:43.483
TXN369905B15D54,2026-07-08T16:16:44.502116,CUST006370,DEV00013155,MER001812,Airlines,ATM,3912.7,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,5,2026-07-08 10:46:44.502
TXN39250A6E259D,2026-07-08T17:05:59.212561,CUST009143,DEV00018895,MER004064,Supermarket,UPI,4654.69,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,10,2026-07-08 11:35:59.212
TXN1D27256FCC7A,2026-07-08T17:23:11.567976,CUST009261,DEV00019141,MER003347,Telecom,UPI,2596.94,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,8,2026-07-08 11:53:11.567
TXN33B34D872D4C,2026-07-08T16:32:31.197840,CUST000073,DEV00000154,MER003808,Airlines,UPI,2214.93,Kolkata,West Bengal,Axis Bank,SUCCESS,0,NONE,11,2026-07-08 11:02:31.197
TXN1CE1A9EF98E1,2026-07-08T17:16:28.935350,CUST009652,DEV00019948,MER002002,Airlines,NET_BANKING,10.0,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:46:28.936
TXND5467278B46E,2026-07-08T17:16:29.950873,CUST003701,DEV00007641,MER000751,App Store,UPI,4300.66,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,9,2026-07-08 11:46:29.951
TXNB4E5F017A6EF,2026-07-08T17:34:04.669594,CUST001294,DEV00002628,MER000836,Ride Sharing,CARD,1801.81,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,14,2026-07-08 12:04:04.669
TXN8D803E385EB6,2026-07-08T16:38:19.967941,CUST007043,DEV00014568,MER000798,Entertainment,UPI,6782.23,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,5,2026-07-08 11:08:19.967
TXN3F4F83C60D7A,2026-07-08T17:09:30.668687,CUST006492,DEV00013423,MER001910,E-Commerce,NET_BANKING,2760.37,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,13,2026-07-08 11:39:30.671
TXN68F073CED67F,2026-07-08T17:09:31.680975,CUST005262,DEV00010873,MER004782,Fuel,ATM,469.97,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,25,2026-07-08 11:39:31.680
TXNFBE8C766B17A,2026-07-08T17:08:09.716672,CUST003441,DEV00007101,MER004515,Ride Sharing,NET_BANKING,6275.18,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,14,2026-07-08 11:38:09.716
TXNC4F5DB5FA1F1,2026-07-08T16:39:46.973226,CUST002241,DEV00004555,MER000094,Travel,ATM,12333.52,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,23,2026-07-08 11:09:46.973
TXN1E6AE40818F2,2026-07-08T16:53:37.212028,CUST002412,DEV00004917,MER003473,Pharmacy,ATM,5540.57,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,22,2026-07-08 11:23:37.216
TXNC396E52FC180,2026-07-08T17:29:03.316776,CUST006923,DEV00014315,MER000950,Streaming,UPI,1238.4,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,16,2026-07-08 11:59:03.316
TXNEE39A9630827,2026-07-08T17:29:04.337828,CUST001441,DEV00002926,MER001315,Hotels,ATM,2776.09,Delhi,Delhi,Axis Bank,FAILED,0,NONE,17,2026-07-08 11:59:04.340
TXN29FD22ADFBF7,2026-07-08T17:09:32.687049,CUST002206,DEV00004479,MER002888,Food Delivery,NET_BANKING,10272.8,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,16,2026-07-08 11:39:32.687
TXN2B95789B2BF8,2026-07-08T17:03:39.546737,CUST000896,DEV00001802,MER002797,Pharmacy,CARD,927.32,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,8,2026-07-08 11:33:39.548
TXN3C647DB51E75,2026-07-08T17:03:40.558869,CUST001708,DEV00003444,MER001140,Ride Sharing,UPI,1300.73,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,16,2026-07-08 11:33:40.558
TXNACBE42525FCB,2026-07-08T17:18:40.529780,CUST007366,DEV00015251,MER003367,Fuel,NET_BANKING,3212.45,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,23,2026-07-08 11:48:40.530
TXN357C87610D7E,2026-07-08T17:18:41.544349,CUST008514,DEV00017543,MER001814,Pharmacy,NET_BANKING,5299.01,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,11,2026-07-08 11:48:41.544
TXN4E25D22832FE,2026-07-08T17:21:23.929419,CUST004629,DEV00009566,MER002606,Ride Sharing,ATM,4705.89,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,15,2026-07-08 11:51:23.929
TXN197B6A36311F,2026-07-08T17:21:24.957258,CUST004610,DEV00009520,MER002654,App Store,CARD,705.72,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,25,2026-07-08 11:51:24.957
TXND0C48DB8477A,2026-07-08T16:16:46.560299,CUST006252,DEV00012911,MER002746,E-Commerce,NET_BANKING,8183.32,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,12,2026-07-08 10:46:46.560
TXNC765E3A282C0,2026-07-08T16:16:47.570717,CUST001207,DEV00002452,MER001584,Jewellery,UPI,1976.43,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,24,2026-07-08 10:46:47.570
TXNED378D2FB2C7,2026-07-08T17:07:08.032458,CUST006413,DEV00013248,MER004763,Hotels,UPI,2620.68,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,22,2026-07-08 11:37:08.032
TXNC52FC19E74F4,2026-07-08T16:21:26.748001,CUST001891,DEV00003822,MER002967,Food Delivery,NET_BANKING,1288.77,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,16,2026-07-08 10:51:26.748
TXNBB37A8F0CDD9,2026-07-08T16:59:27.076402,CUST005274,DEV00010896,MER003605,App Store,NET_BANKING,3574.56,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,7,2026-07-08 11:29:27.076
TXN171569652CD9,2026-07-08T16:40:27.439982,CUST002759,DEV00005647,MER000214,Entertainment,UPI,2156.16,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,16,2026-07-08 11:10:27.439
TXN11EEAEFE7658,2026-07-08T16:41:56.486119,CUST009373,DEV00019375,MER001856,Food Delivery,CARD,1675.89,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:11:56.486
TXN1F8664FA49CB,2026-07-08T16:23:41.627408,CUST000169,DEV00000343,MER004556,Streaming,UPI,1602.64,Kochi,Kerala,Axis Bank,SUCCESS,0,NONE,21,2026-07-08 10:53:41.627
TXN069B3ADE5F6A,2026-07-08T17:32:13.463448,CUST005268,DEV00010883,MER000363,Ride Sharing,NET_BANKING,1328.38,Chennai,Tamil Nadu,Axis Bank,SUCCESS,0,NONE,18,2026-07-08 12:02:13.464
TXNAA78F5660BF0,2026-07-08T16:35:22.333382,CUST001552,DEV00003136,MER003045,Telecom,ATM,569.06,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,21,2026-07-08 11:05:22.333
TXN899916DF7E58,2026-07-08T16:24:40.309214,CUST000230,DEV00000469,MER004404,Hotels,NET_BANKING,2046.99,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,19,2026-07-08 10:54:40.311
TXN83B7AF344C26,2026-07-08T17:32:09.409848,CUST000463,DEV00000930,MER004086,Food Delivery,UPI,7182.8,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,7,2026-07-08 12:02:09.409
TXN06E41C960096,2026-07-08T17:15:54.054913,CUST007136,DEV00014776,MER004443,App Store,NET_BANKING,3557.2,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,25,2026-07-08 11:45:54.054
TXNCA7911443A87,2026-07-08T17:15:55.080177,CUST005102,DEV00010552,MER000138,Hotels,ATM,1559.79,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,20,2026-07-08 11:45:55.081
TXN7B8835A9F715,2026-07-08T16:47:25.741482,CUST002517,DEV00005127,MER003565,Telecom,NET_BANKING,744.04,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,22,2026-07-08 11:17:25.741
TXN5C953C13125A,2026-07-08T16:52:22.334883,CUST006173,DEV00012754,MER001092,E-Commerce,ATM,1712.98,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,18,2026-07-08 11:22:22.334
TXNFDDE4441A68F,2026-07-08T17:06:22.484614,CUST001012,DEV00002044,MER004149,Streaming,UPI,8519.38,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,9,2026-07-08 11:36:22.484
TXND12EEAE4EC43,2026-07-08T17:27:55.877769,CUST004538,DEV00009368,MER003590,Fuel,UPI,1595.22,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,10,2026-07-08 11:57:55.877
TXN928AD7235261,2026-07-08T17:25:15.697964,CUST007195,DEV00014894,MER004781,Hotels,UPI,650.89,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,7,2026-07-08 11:55:15.697
TXN741FB99C28B2,2026-07-08T16:48:35.577326,CUST008571,DEV00017665,MER004556,Streaming,ATM,1371.28,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,10,2026-07-08 11:18:35.577
TXN11E635DE61A8,2026-07-08T17:04:40.261599,CUST007821,DEV00016173,MER000333,Electronics,ATM,12328.96,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,19,2026-07-08 11:34:40.261
TXNC924745EB60D,2026-07-08T16:33:43.117035,CUST001792,DEV00003613,MER003055,Streaming,CARD,501.13,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,14,2026-07-08 11:03:43.117
TXN0ABCFCC7CB06,2026-07-08T16:26:32.697898,CUST003443,DEV00007104,MER004383,International,CARD,5022.91,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,20,2026-07-08 10:56:32.697
TXNDAD9C33390FB,2026-07-08T16:26:33.715573,CUST001036,DEV00002089,MER001936,Electronics,UPI,2358.6,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,25,2026-07-08 10:56:33.716
TXNA137CC4C60D6,2026-07-08T16:55:35.619218,CUST005167,DEV00010679,MER003126,App Store,UPI,12477.63,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,11,2026-07-08 11:25:35.619
TXN27088D76AB00,2026-07-08T17:34:34.071394,CUST003147,DEV00006463,MER000290,App Store,CARD,2808.94,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,21,2026-07-08 12:04:34.071
TXN6C75A69D4B57,2026-07-08T16:43:40.724712,CUST006930,DEV00014332,MER002813,Streaming,CARD,3725.18,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,15,2026-07-08 11:13:40.724
TXN7181532E5DC7,2026-07-08T17:34:28.008177,CUST003727,DEV00007692,MER001487,Luxury,ATM,3606.22,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,19,2026-07-08 12:04:28.008
TXNE4476890CD30,2026-07-08T17:21:59.467674,CUST004139,DEV00008542,MER004409,Telecom,NET_BANKING,4154.59,Indore,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,9,2026-07-08 11:51:59.467
TXN78102C5E630F,2026-07-08T17:03:34.475741,CUST002459,DEV00005008,MER002124,Pharmacy,CARD,5058.1,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:33:34.475
TXNEB19E9B27747,2026-07-08T16:46:00.395511,CUST002529,DEV00005155,MER004968,Fuel,NET_BANKING,7601.99,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,21,2026-07-08 11:16:00.395
TXN2109C6C75204,2026-07-08T16:52:42.579858,CUST004154,DEV00008575,MER001404,International,UPI,419.2,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,16,2026-07-08 11:22:42.579
TXN4A73D968A59A,2026-07-08T16:21:58.153135,CUST000032,DEV00000061,MER002395,App Store,CARD,2571.8,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,6,2026-07-08 10:51:58.153
TXN0D9E2507435D,2026-07-08T17:06:14.395279,CUST005048,DEV00010447,MER004244,Airlines,UPI,5704.97,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,10,2026-07-08 11:36:14.395
TXN134AAD1E1A12,2026-07-08T16:42:24.829861,CUST001562,DEV00003158,MER002138,Ride Sharing,UPI,2594.2,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,14,2026-07-08 11:12:24.839
TXN96F7231A4A8C,2026-07-08T16:49:50.485128,CUST005188,DEV00010721,MER000498,Electronics,UPI,6184.77,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,15,2026-07-08 11:19:50.485
TXN1CB8D0568709,2026-07-08T16:24:41.318340,CUST003069,DEV00006312,MER001921,Luxury,NET_BANKING,8894.96,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,22,2026-07-08 10:54:41.318
TXNFA52531A3F12,2026-07-08T16:25:59.221085,CUST002775,DEV00005678,MER002071,Pharmacy,UPI,4086.33,Chennai,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,19,2026-07-08 10:55:59.223
TXN6469C1CDEB5C,2026-07-08T16:35:00.067324,CUST002747,DEV00005625,MER004800,Food Delivery,CARD,868.01,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,6,2026-07-08 11:05:00.067
TXN31B3AA88A100,2026-07-08T17:24:49.293554,CUST001627,DEV00003287,MER000796,Travel,UPI,1853.35,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,10,2026-07-08 11:54:49.293
TXNFA55370A625F,2026-07-08T16:58:53.640772,CUST001204,DEV00002444,MER000058,Luxury,NET_BANKING,15531.83,Bhopal,Madhya Pradesh,Canara Bank,SUCCESS,0,NONE,7,2026-07-08 11:28:53.640
TXN6566B83B404B,2026-07-08T16:35:13.223802,CUST000467,DEV00000938,MER003109,Telecom,ATM,4338.49,Jaipur,Rajasthan,ICICI Bank,FAILED,0,NONE,16,2026-07-08 11:05:13.223
TXN70D052A28405,2026-07-08T16:35:14.236651,CUST002444,DEV00004979,MER001855,Gaming,NET_BANKING,4283.02,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,11,2026-07-08 11:05:14.236
TXN2893B40B9C6B,2026-07-08T17:35:49.977218,CUST001221,DEV00002478,MER004377,Telecom,CARD,3601.77,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,15,2026-07-08 12:05:49.977
TXNA111F146D4FC,2026-07-08T17:23:20.710780,CUST007080,DEV00014646,MER004287,Jewellery,CARD,1801.66,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,8,2026-07-08 11:53:20.710
TXN92BC1B9F2F26,2026-07-08T16:47:57.114110,CUST002253,DEV00004585,MER004033,Entertainment,NET_BANKING,3425.45,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,19,2026-07-08 11:17:57.114
TXN54EFD9A15FD5,2026-07-08T17:00:40.983300,CUST001855,DEV00003745,MER003518,Electronics,NET_BANKING,4160.45,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,16,2026-07-08 11:30:40.983
TXN9DC3C6001464,2026-07-08T17:19:15.088466,CUST001263,DEV00002567,MER002449,Hotels,CARD,1148.49,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,7,2026-07-08 11:49:15.088
TXNF8B455AE7BCA,2026-07-08T17:33:29.097366,CUST006856,DEV00014171,MER004307,E-Commerce,CARD,1948.55,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,22,2026-07-08 12:03:29.097
TXNDF6769CF9476,2026-07-08T17:33:30.107789,CUST004636,DEV00009577,MER000448,Fuel,ATM,2003.63,Bhubaneswar,Odisha,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,79,2026-07-08 12:03:30.107
TXNBC2D4F03FB25,2026-07-08T16:52:02.100187,CUST006505,DEV00013453,MER004012,Gaming,NET_BANKING,593.58,Kolkata,West Bengal,Axis Bank,SUCCESS,0,NONE,20,2026-07-08 11:22:02.100
TXNB20BAF176409,2026-07-08T16:14:25.293099,CUST003680,DEV00007596,MER003711,Streaming,NET_BANKING,3469.13,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,13,2026-07-08 10:44:25.293
TXN03F1C60ABC75,2026-07-08T16:52:03.109559,CUST008676,DEV00017895,MER000800,Fuel,ATM,1536.04,Thiruvananthapuram,Kerala,Axis Bank,SUCCESS,0,NONE,15,2026-07-08 11:22:03.114
TXN5468CC95147A,2026-07-08T17:32:11.432462,CUST008228,DEV00016976,MER001875,Telecom,UPI,45861.2,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,7,2026-07-08 12:02:11.432
TXNBF0490F83515,2026-07-08T16:23:12.234015,CUST001842,DEV00003717,MER002182,Telecom,NET_BANKING,5771.48,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,15,2026-07-08 10:53:12.234
TXNDF424331F4B1,2026-07-08T16:20:16.926360,CUST005221,DEV00010789,MER004365,App Store,ATM,2500.42,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,11,2026-07-08 10:50:16.926
TXN47F039AF7FBF,2026-07-08T17:17:52.555189,CUST004992,DEV00010338,MER000866,Jewellery,NET_BANKING,3764.33,Vijayawada,Andhra Pradesh,Indian Bank,SUCCESS,0,NONE,25,2026-07-08 11:47:52.555
TXN62F9F48FA701,2026-07-08T17:13:34.971400,CUST003549,DEV00007317,MER003687,E-Commerce,ATM,9130.08,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,6,2026-07-08 11:43:34.972
TXNA4C3767DC49D,2026-07-08T17:13:35.983455,CUST002764,DEV00005656,MER004032,Gaming,ATM,3596.46,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,14,2026-07-08 11:43:35.983
TXN6D5DBBE23E92,2026-07-08T16:55:45.735208,CUST006338,DEV00013083,MER002225,Telecom,NET_BANKING,1574.97,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,14,2026-07-08 11:25:45.735
TXN441F9BB12078,2026-07-08T16:32:30.177550,CUST008899,DEV00018371,MER003197,App Store,UPI,2261.95,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,19,2026-07-08 11:02:30.177
TXN7014D7B528E0,2026-07-08T16:44:03.992507,CUST008676,DEV00017895,MER000948,Streaming,ATM,1460.03,Thiruvananthapuram,Kerala,Axis Bank,SUCCESS,0,NONE,24,2026-07-08 11:14:03.992
TXN5D5EA7DBA07D,2026-07-08T16:56:25.952272,CUST004439,DEV00009176,MER003683,Ride Sharing,NET_BANKING,4406.92,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,23,2026-07-08 11:26:25.953
TXN710986AD1A2B,2026-07-08T16:44:36.416156,CUST007180,DEV00014861,MER003972,Streaming,NET_BANKING,13795.4,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,19,2026-07-08 11:14:36.416
TXN0FBBE72D103F,2026-07-08T16:56:00.887081,CUST006282,DEV00012978,MER004178,International,ATM,12086.43,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,24,2026-07-08 11:26:00.887
TXNF1B0747E64D4,2026-07-08T16:59:01.738757,CUST009822,DEV00020307,MER004864,Luxury,UPI,3335.33,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,14,2026-07-08 11:29:01.738
TXN04B6878FFA9E,2026-07-08T16:58:55.669416,CUST006114,DEV00012628,MER002785,Ride Sharing,CARD,1541.65,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:28:55.669
TXN56FD43E62717,2026-07-08T17:33:37.204651,CUST000300,DEV00000614,MER003619,Fuel,ATM,1213.52,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,15,2026-07-08 12:03:37.204
TXNA903E51FB4BB,2026-07-08T17:33:38.218015,CUST001892,DEV00003825,MER002636,E-Commerce,UPI,2875.2,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,1,NEW_DEVICE,85,2026-07-08 12:03:38.218
TXN0B9D3CA044A0,2026-07-08T17:35:16.497835,CUST000217,DEV00000440,MER002777,Ride Sharing,CARD,1900.09,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,24,2026-07-08 12:05:16.502
TXN374D50318456,2026-07-08T16:19:38.343266,CUST003874,DEV00008003,MER000449,Ride Sharing,CARD,2771.9,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,5,2026-07-08 10:49:38.343
TXN5B4AAFCAB63F,2026-07-08T17:25:03.494766,CUST005183,DEV00010708,MER003495,Grocery,NET_BANKING,3786.99,Bhubaneswar,Odisha,State Bank of India,SUCCESS,1,NEW_DEVICE,94,2026-07-08 11:55:03.494
TXN04E7F43C9C14,2026-07-08T17:08:00.624023,CUST001068,DEV00002156,MER001263,Charity,NET_BANKING,1858.44,Thiruvananthapuram,Kerala,Axis Bank,SUCCESS,0,NONE,5,2026-07-08 11:38:00.624
TXN532350497CB9,2026-07-08T17:14:21.655351,CUST003040,DEV00006248,MER004162,Crypto,NET_BANKING,2699.43,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:44:21.655
